"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000125740",10.2451812292715,6.46472339253394,103.938003483498,2.08746798959568e-24,3.83864488606749e-20
"ENSG00000162783",3.9365545574692,6.10039645168738,63.880986859557,1.32167064666047e-15,9.95428394833282e-12
"ENSG00000087074",4.97052450439799,7.1903336281694,63.4752405912423,1.62395191935388e-15,9.95428394833282e-12
"ENSG00000173110",7.88991198317392,8.36800449155091,57.3178246838783,3.70779638102871e-14,1.49418255063038e-10
"ENSG00000175592",5.44884292506208,3.5220326376557,57.0984802035348,4.14525884125703e-14,1.49418255063038e-10
"ENSG00000136826",3.59388035112439,4.84011201320137,56.7794892363993,4.87524895523534e-14,1.49418255063038e-10
"ENSG00000185022",4.09246028595507,6.20686167977149,48.9369645614454,2.64322088306718e-12,6.94374125981748e-09
"ENSG00000170345",6.23648603436088,7.88865892912106,46.2660566097195,1.03237037684503e-11,2.3730323574754e-08
"ENSG00000059804",3.74660869218242,5.20640604996046,45.8054032178204,1.30602807508699e-11,2.66850558586385e-08
"ENSG00000267519",4.29628429598384,0.738663676075083,40.8315963350937,1.65928513968431e-10,3.02835994354861e-07
"ENSG00000113070",4.69428098810082,3.54754906979039,40.6600671554755,1.81151554619798e-10,3.02835994354861e-07
"ENSG00000140403",5.00016169126231,5.40318556115708,40.3696402547557,2.10181893832257e-10,3.22086237140115e-07
"ENSG00000189143",3.93622241073365,2.80970280316841,38.8952153965911,4.47175284308602e-10,6.32546638703914e-07
"ENSG00000059728",2.96843262826645,5.3694604102292,37.6416099803085,8.50115427224799e-10,1.11662661365977e-06
"ENSG00000188536",3.84330140496223,3.29414840429648,36.619857633281,1.43561793695567e-09,1.75997188284518e-06
"ENSG00000163661",4.35601058535479,2.66492284785931,36.2456538842908,1.73947495583026e-09,1.99920031017267e-06
"ENSG00000177606",4.13969564089243,9.04736768281296,35.9437155726546,2.03100384966434e-09,2.13771480707292e-06
"ENSG00000162772",4.66298112683427,8.05144079422467,35.8856014039632,2.09249369336628e-09,2.13771480707292e-06
"ENSG00000167767",4.15510325749189,0.333705724774578,35.2262881426833,2.93534367228698e-09,2.84094919945712e-06
"ENSG00000109321",6.26798903945711,1.01296001540905,34.5690103537681,4.11404003802374e-09,3.78265411296093e-06
"ENSG00000197405",2.57815613767763,4.17954079361107,34.4600855538475,4.35082482663201e-09,3.80987227318743e-06
