"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000125740",8.84728664880567,6.46472339253394,86.821938007982,1.18745008622384e-20,2.18360196355701e-16
"ENSG00000185022",5.61995770503999,6.20686167977149,79.7858026770792,4.17280356224732e-19,3.8366842353083e-15
"ENSG00000175592",6.37750343539336,3.5220326376557,74.6152750949928,5.71989220014589e-18,3.50610325561609e-14
"ENSG00000163661",6.59021027518787,2.66492284785931,73.1974143420267,1.17309342950508e-17,5.39300376879223e-14
"ENSG00000173846",4.42386862765179,3.91994997249508,70.9743785389802,3.61894220493518e-17,1.33097456413106e-13
"ENSG00000023445",6.04876305231395,8.28752172799643,67.8968009798984,1.72280455086904e-16,5.2801088143218e-13
"ENSG00000163874",5.98391224797608,6.00736608551268,60.32070367618,8.05952112957652e-15,2.11723620073975e-11
"ENSG00000118503",5.40760857935763,7.51820711460155,57.6877784073798,3.07205667109895e-14,7.06150626560483e-11
"ENSG00000162772",6.39853050202299,8.05144079422467,57.3496149424656,3.64834735673196e-14,7.45438439366044e-11
"ENSG00000162783",3.65583901109377,6.10039645168738,56.4267522827787,5.83313197343691e-14,1.07265463859531e-10
"ENSG00000173110",7.72628701937248,8.36800449155091,55.7493934704324,8.23236716549394e-14,1.37622727096607e-10
"ENSG00000050730",9.4009333343103,3.1445311486793,54.2404202032677,1.77399903635264e-13,2.58997725747217e-10
"ENSG00000087074",4.49024462736365,7.1903336281694,54.1783082507939,1.83096983779098e-13,2.58997725747217e-10
"ENSG00000196428",3.64495648954832,6.1748986126586,53.1867641485014,3.03295547373044e-13,3.98378701474494e-10
"ENSG00000176170",4.71367134684423,3.54231041317168,52.559566099236,4.17394706656751e-13,5.116980840474e-10
"ENSG00000136826",3.45069139641645,4.84011201320137,52.3553321049789,4.63139350883065e-13,5.32291845211793e-10
"ENSG00000163659",4.00306845148768,6.39325317704712,52.0451370548403,5.42393889717495e-13,5.86710661059707e-10
"ENSG00000151929",5.43502034243702,8.36754299607119,51.8670567248254,5.93885183581675e-13,6.06719702271302e-10
"ENSG00000170345",6.75362517418719,7.88865892912106,51.6415091353016,6.66181242959533e-13,6.44758256672782e-10
"ENSG00000059728",3.55208692746431,5.3694604102292,51.2864472093753,7.98248329435216e-13,7.33949426499209e-10
"ENSG00000146232",3.03598000251351,4.390954510441,49.1258695647014,2.40053328797249e-12,2.10206698250125e-09
"ENSG00000177606",5.02115222567579,9.04736768281296,48.5861125115098,3.16099709634454e-12,2.64216252748544e-09
"ENSG00000112149",4.63888018663468,3.87061813258947,48.2575343772064,3.73759344600712e-12,2.98828721211413e-09
"ENSG00000151014",4.80633639946993,4.56071746645836,47.9466732129413,4.37970604340797e-12,3.28032161694909e-09
"ENSG00000184545",4.32623183454006,3.50358835958483,47.7943411475937,4.73356347412105e-12,3.28032161694909e-09
"ENSG00000106366",6.90321529170799,9.1903308727315,47.7767815259973,4.77615032491245e-12,3.28032161694909e-09
"ENSG00000104856",3.48903954703294,4.17735380418818,47.7603311432451,4.81639478262142e-12,3.28032161694909e-09
"ENSG00000142627",3.72730477036939,5.73299369583961,46.7050203485351,8.25173408696064e-12,5.35266736211809e-09
"ENSG00000156030",3.60364099543486,5.74013217210288,46.6605072005421,8.44131565073819e-12,5.35266736211809e-09
"ENSG00000070404",4.29376711710344,5.25487560951171,46.1074045721619,1.11944567017837e-11,6.86182880963668e-09
"ENSG00000120694",5.36193814545678,9.18476765394094,45.4406991193792,1.57330880297358e-11,9.33276631544553e-09
"ENSG00000275302",5.03182952638664,4.21437884133159,44.6224444688075,2.38936822885743e-11,1.3433027777515e-08
"ENSG00000115009",8.85819537296194,7.02269120898867,44.6051029295357,2.41062546445155e-11,1.3433027777515e-08
"ENSG00000130522",3.14635393752244,7.91420925958811,44.2620157888531,2.87235884474052e-11,1.55352372929216e-08
"ENSG00000144136",2.60814557461241,6.00111117694239,43.455768504417,4.33651410087011e-11,2.27840450859716e-08
"ENSG00000077150",2.37599790874439,5.74475140113586,42.3877290870141,7.48582333948783e-11,3.82380014971782e-08
"ENSG00000162616",5.00459224392959,6.99858833315758,42.1869839717455,8.29502768132005e-11,4.12262875761607e-08
"ENSG00000140403",5.15328992296459,5.40318556115708,42.0552770197786,8.87294247694472e-11,4.29380366338254e-08
"ENSG00000112773",3.28998741434261,6.22503135435639,41.9753736242837,9.24301749656406e-11,4.35820124985427e-08
"ENSG00000204388",7.34729334015101,10.0793154445851,41.0651670496789,1.472371391823e-10,6.76885938105829e-08
"ENSG00000169429",8.03115317300954,7.90480510817011,39.9912074100836,2.55108599088353e-10,1.14419317771603e-07
"ENSG00000185950",2.48139272328451,6.31519466078154,38.8726176848945,4.52381914922394e-10,1.98067881750188e-07
"ENSG00000049249",5.95432858491464,1.6919451610451,38.6990374357802,4.94452833631602e-10,2.04122262715229e-07
"ENSG00000075426",3.43595620166425,6.36597371696573,38.6958819459225,4.95252831942294e-10,2.04122262715229e-07
"ENSG00000163734",8.2307130509902,4.54070926536805,38.6791728220324,4.99510676066415e-10,2.04122262715229e-07
"ENSG00000137265",4.59592017034145,2.28414102441856,38.6340385884673,5.11195945119915e-10,2.0435613553935e-07
"ENSG00000136997",4.00825275896934,5.70466834607979,37.995840219671,7.08956240957047e-10,2.7555415738708e-07
"ENSG00000251230",5.8776480280515,1.57364987897492,37.9676697167723,7.19266928847672e-10,2.7555415738708e-07
"ENSG00000162413",3.13070904302245,6.52688668448397,37.7662228699113,7.9750734180108e-10,2.98921711532899e-07
"ENSG00000125845",4.87466508797241,5.7018492385476,37.7292346055047,8.1277315659606e-10,2.98921711532899e-07
"ENSG00000204389",6.37539933624381,10.3270409906773,37.1849879606865,1.07437681770446e-09,3.8738657452485e-07
"ENSG00000170525",3.11512044151907,6.51707115782557,36.8360046350703,1.28495187112427e-09,4.54403460732772e-07
"ENSG00000163739",7.03452679858348,6.09993608826023,36.5982440128422,1.45162424627329e-09,5.03658835183388e-07
"ENSG00000058085",4.758262669081,3.33281095130144,36.4653779761386,1.55402210887659e-09,5.29202084446883e-07
"ENSG00000132002",5.22694786654572,10.1634779145964,36.405399971195,1.60258599049393e-09,5.35817341439871e-07
"ENSG00000117090",5.02876169429494,2.83136459449885,36.2067294957183,1.77456712362925e-09,5.82723479221756e-07
"ENSG00000267270",4.20686145355887,3.14579744519747,35.9909658338453,1.98234498159788e-09,6.39532313449183e-07
"ENSG00000149257",4.19780135695581,7.72032041263913,35.7154511647154,2.28345747379716e-09,7.23974129063033e-07
"ENSG00000197019",2.54832612598378,4.52928526890435,35.5529897290723,2.48205802374476e-09,7.7360279658716e-07
"ENSG00000158859",5.71255376341044,6.58218420331282,35.28518316834,2.84790477241211e-09,8.72835347664772e-07
"ENSG00000128016",2.98320570868444,7.05506550573,35.1335283028794,3.07854397271238e-09,9.28054837937835e-07
"ENSG00000178381",3.16350569354175,6.24011679483203,35.0277044074398,3.25047522333782e-09,9.64080465838052e-07
"ENSG00000160888",2.73244336126102,5.97390110904038,34.9210908062719,3.43341498085728e-09,1.0021756838569e-06
"ENSG00000125347",3.79080086244847,6.99006645849055,34.7262712838637,3.79475903866465e-09,1.09034099940632e-06
"ENSG00000174010",2.83097916178747,5.14547550959581,34.3866214384061,4.5181835640008e-09,1.27822888551401e-06
"ENSG00000183696",2.31672532555168,4.3996430461353,34.1098077955385,5.20880649213146e-09,1.43710391774491e-06
"ENSG00000160570",2.18599353639252,4.99327988712949,34.0996519767889,5.23606299901619e-09,1.43710391774491e-06
"ENSG00000011422",3.86068409118678,3.69107442560324,33.8217875155328,6.03986435351708e-09,1.63333919995332e-06
"ENSG00000165997",3.30882885555744,7.13088833720421,33.5836385387881,6.82645295769085e-09,1.81594053357272e-06
"ENSG00000107968",3.55157463452546,4.72896773774563,33.5355360911951,6.99737900965336e-09,1.81594053357272e-06
"ENSG00000120738",5.77865902612173,7.80731057951315,33.5316555619172,7.01135341147768e-09,1.81594053357272e-06
"ENSG00000134531",4.08579693191332,5.43728726391925,33.4815299325955,7.19439622268069e-09,1.8374687797066e-06
"ENSG00000086544",3.37102741669559,6.1539629891119,32.9235053707702,9.58572420257973e-09,2.41468332001697e-06
"ENSG00000145779",3.2429678277667,5.13321510298142,32.8856000549965,9.77446086276237e-09,2.42895352439645e-06
"ENSG00000253276",4.17281166373344,7.75440429120097,32.7520207436044,1.04697406144644e-08,2.56704080212514e-06
"ENSG00000128342",6.49623905832741,4.68796263124619,32.6310804368194,1.11418713558868e-08,2.69589305741318e-06
"ENSG00000198517",2.34017614898976,4.91277557133278,32.3889730795497,1.26200569937104e-08,3.00687491565061e-06
"ENSG00000090339",4.92613747546829,8.55616205170624,32.3684330375831,1.27541597379274e-08,3.00687491565061e-06
"ENSG00000166920",4.21182823151996,1.04908620114804,32.2895111155226,1.32828419318754e-08,3.07105452611895e-06
"ENSG00000170961",7.06394451997844,1.03740786849691,32.2781988698288,1.33603981776886e-08,3.07105452611895e-06
"ENSG00000267607",8.67139497363316,2.26511731871862,32.209465223544,1.38414808526095e-08,3.14235791850169e-06
"ENSG00000127666",2.04743837132554,4.53159897480337,31.763664239751,1.74119930197056e-08,3.90474560535813e-06
"ENSG00000136689",5.57551699718811,8.35209635697482,31.5128448448888,1.98125313423724e-08,4.35625243132554e-06
"ENSG00000135604",3.47564134183732,3.71253844438616,31.5043754744104,1.98991355827585e-08,4.35625243132554e-06
"ENSG00000275993",3.33927492343035,3.35925447553651,31.3420402309564,2.16343849559676e-08,4.66835014374757e-06
"ENSG00000106211",3.75010771211861,9.23153648600692,31.3243409248394,2.18325146752021e-08,4.66835014374757e-06
"ENSG00000114541",2.45146505497785,5.47508530739149,31.0485406273495,2.51655468235324e-08,5.31918667284985e-06
"ENSG00000152661",3.27612652877499,4.17301176631042,30.880028853574,2.74481895530052e-08,5.73573588284332e-06
"ENSG00000160271",2.84226857557964,4.97270719452252,30.8147455125695,2.83872613972375e-08,5.86531853745844e-06
"ENSG00000165030",2.91548771129204,6.25168875609364,30.6936351871148,3.02154558400372e-08,6.17368908269383e-06
"ENSG00000114529",5.4910402489322,0.784014101273195,30.5005232710254,3.33776466869946e-08,6.74485214205652e-06
"ENSG00000198604",1.71684946619312,5.65290240448851,29.9756384621282,4.3750857358741e-08,8.74494039097706e-06
"ENSG00000164236",3.57943680985359,1.75877788585763,29.9446328833249,4.44560729007798e-08,8.790351877123e-06
"ENSG00000113070",3.87166329852947,3.54754906979039,29.7705767643683,4.86317033469379e-08,9.51370630688129e-06
"ENSG00000110172",2.75038829286607,5.95764772853399,29.7208329510533,4.98957155102711e-08,9.65823486861447e-06
"ENSG00000169991",2.32485510553022,3.93456393471756,29.6704538354299,5.12094254888901e-08,9.8092721387e-06
"ENSG00000145780",2.6082190747272,6.01841908808548,29.6191889727371,5.25818137689619e-08,9.96831931337568e-06
"ENSG00000185215",3.39946408545845,7.05063245347724,29.5249338446466,5.52019613604531e-08,1.0358253749565e-05
"ENSG00000169252",3.35386560709122,4.35875565551218,29.4599053833994,5.70855292854874e-08,1.06034929094023e-05
"ENSG00000139318",3.08336572937418,6.61110362828191,29.3816038254159,5.94392102459399e-08,1.08330827258822e-05
"ENSG00000176597",3.87815767543557,2.7600637883142,29.3724411941217,5.97209106112915e-08,1.08330827258822e-05
"ENSG00000067082",3.83679701335589,8.10641770405975,29.3587255484885,6.01450928786471e-08,1.08330827258822e-05
"ENSG00000163638",3.77647502773893,5.45970174716137,29.3416314621121,6.06779879692137e-08,1.08330827258822e-05
"ENSG00000150347",2.52943751308224,4.67106986464853,29.1388225465436,6.73733113293419e-08,1.19127675195699e-05
"ENSG00000123685",3.84714618192452,1.55503803081807,29.0091775477359,7.20362111086958e-08,1.26159417721696e-05
"ENSG00000189143",3.33780350086487,2.80970280316841,28.9824112165215,7.30384658854995e-08,1.26707957468722e-05
"ENSG00000172602",6.78455682219577,9.44544715937815,28.8969106182904,7.63345664420259e-08,1.31188443205833e-05
"ENSG00000120129",2.84892081851629,7.85529330199218,28.7702380291271,8.14938600716273e-08,1.38758388227514e-05
