"","x"
"1373","RAB11FIP5"
"1374","GAB2"
"1375","MGAT5"
"1376","RIPOR1"
"1377","ZNF71"
"1378","RASA3"
"1379","CAPG"
"1380","FANCE"
"1381","SH3PXD2B"
"1382","ZDHHC7"
"1383","ENSG00000269958"
"1384","SH3GL1"
"1385","E2F3"
"1386","VASP"
"1387","PLP2"
"1388","SGTB"
"1389","ARL8A"
"1390","SLC52A2"
"1391","TRIM11"
"1392","NELFA"
"1393","HMOX1"
"1394","RUNDC1"
"1395","PHETA1"
"1396","LRRC8A"
"1397","SMARCA5"
"1398","VDAC2"
"1399","YWHAH"
"1400","MYL12A"
"1401","CDK16"
"1402","MMGT1"
"1403","RP2"
"1404","ATP11B"
"1405","NRAS"
"1406","VMP1"
"1407","VEZT"
"1408","ZNF639"
"1409","BCL7B"
"1410","PRXL2C"
"1411","GPR137B"
"1412","RAC1"
"1413","ANXA2"
"1414","ANXA2P2"
"1415","WASF2"
"1416","ARHGDIA"
"1417","ZNF207"
"1418","PTBP1"
"1419","UBE2I"
"1420","TUBB4B"
"1421","PRMT1"
"1422","ILF3"
"1423","ATF4"
"1424","PBDC1"
"1425","DUSP12"
"1426","STRN4"
"1427","TPM3"
"1428","YWHAZ"
"1429","CLIC1"
"1430","ADAT3"
"1431","CDYL"
"1432","KMT5A"
"1433","PLXNA1"
"1434","PI4K2A"
"1435","UBE2Z"
"1436","PHLPP2"
"1437","TESK1"
"1438","ADPRS"
"1439","TRAF2"
"1440","CANT1"
"1441","PPP4R1"
"1442","SMARCD1"
"1443","KLC2"
"1444","TRIM28"
"1445","FTSJ1"
"1446","RPS6KA4"
"1447","SLC10A3"
"1448","PLIN3"
"1449","SLC7A6"
"1450","WDR20"
"1451","RNF34"
"1452","GATAD2A"
"1453","RAB35"
"1454","CCDC6"
"1455","ZBED4"
"1456","BICD2"
"1457","PDCD10"
"1458","MTMR6"
"1459","MOB1A"
"1460","DNAJB14"
"1461","CREB3"
"1462","CD9"
"1463","FAM199X"
"1464","RMC1"
"1465","DESI2"
"1466","SURF2"
"1467","ATP6V1F"
"1468","SKI"
"1469","BIN3"
"1470","MOB2"
"1471","JAK1"
"1472","ACOT9"
"1473","TMEM43"
"1474","RALGAPB"
"1475","MID2"
"1476","PLEKHM1"
"1477","HERPUD1"
"1478","SH3RF1"
"1479","ENSG00000225938"
"1480","SPRY2"
"1481","ENSG00000223461"
"1482","MFSD14A"
"1483","NFKBIB"
"1484","DDX24"
"1485","YWHAG"
"1486","RAB9A"
"1487","FBXO33"
"1488","UBE2B"
"1489","MAP1LC3B"
"1490","COQ10B"
"1491","HSPA4"
"1492","BACH1"
"1493","CBLL1"
"1494","CNOT4"
"1495","RBM27"
"1496","NGDN"
"1497","SBDSP1"
"1498","EIF1"
"1499","PLEKHB2"
"1500","VCPIP1"
"1501","C16orf72"
"1502","MARCHF7"
"1503","EAF1"
"1504","IST1"
"1505","TRIM35"
"1506","RRAGC"
"1507","GTPBP1"
"1508","ZNF644"
"1509","OSER1"
"1510","UBE2H"
"1511","FXR1"
"1512","C16orf87"
"1513","OTUD7B"
"1514","RHOU"
"1515","MED13"
"1516","TGIF2"
"1517","MOB3C"
"1518","TMCC3"
"1519","ERN1"
"1520","PLEKHF2"
"1521","SNIP1"
"1522","ZBTB43"
"1523","ADNP2"
"1524","FAM126B"
"1525","MED30"
"1526","MPHOSPH10"
"1527","C8orf76"
"1528","PPIL4"
"1529","MYNN"
"1530","GPATCH2"
"1531","RIOK2"
"1532","ETS2"
"1533","SELENOK"
"1534","SDE2"
"1535","BCL10"
"1536","DNAJB9"
"1537","GCC1"
"1538","ZNF622"
"1539","EIF2AK3"
"1540","FGFR1OP2"
"1541","EIF1AD"
"1542","MIS12"
"1543","ZNF165"
"1544","FOSL1"
"1545","FRMD4B"
"1546","ZNF697"
"1547","EPHA2"
"1548","ENSG00000263823"
"1549","ENSG00000274213"
"1550","RIPK2"
"1551","NT5C3A"
"1552","TES"
"1553","CLCF1"
"1554","CCDC186"
"1555","KBTBD2"
"1556","RBM15"
"1557","TP53RK"
"1558","NRIP1"
"1559","TBC1D22B"
"1560","MAPRE1"
"1561","POLR3D"
"1562","SOWAHC"
"1563","TMEM87A"
"1564","VNN3"
"1565","MAP3K8"
"1566","PTX3"
"1567","DNAJA1P3"
"1568","UBB"
"1569","DNAJA1"
"1570","HSP90AB1"
"1571","ENSG00000226380"
"1572","CCDC117"
"1573","NOCT"
"1574","RYBP"
"1575","ENSG00000269906"
"1576","FEM1C"
"1577","ARL5B"
"1578","RIPK4"
"1579","BCAS2"
"1580","ZNF473"
"1581","RND3"
"1582","PARD6B"
"1583","EIF4A3"
"1584","HSPB1P1"
"1585","HSPB1"
"1586","APBA3"
"1587","PRRG4"
"1588","HSP90AA3P"
"1589","HSPD1P4"
"1590","FRAT2"
"1591","HSPD1P6"
"1592","GPN1"
"1593","TCP1"
"1594","HSPD1P1"
"1595","HSPD1"
"1596","SNAP23"
"1597","CCT4"
"1598","AHSA1"
"1599","NCEH1"
"1600","TUFT1"
"1601","SRF"
"1602","DCLRE1B"
"1603","RBM38"
"1604","TBC1D23"
"1605","MBIP"
"1606","KLHL28"
"1607","YIPF5"
"1608","ISCA1"
"1609","SLC16A1"
"1610","EMD"
"1611","SRP19"
"1612","PFDN2"
"1613","ENTPD7"
"1614","STX5"
"1615","MORF4L2"
"1616","DNAJC7"
"1617","FAM3C2P"
"1618","FAM3C"
"1619","TEX10"
"1620","NUS1"
"1621","CTR9"
"1622","MSANTD3"
"1623","ENSG00000227959"
"1624","RBM12"
"1625","EIF3I"
"1626","DHX29"
"1627","SLAIN1"
"1628","MFAP3"
"1629","DCUN1D5"
"1630","FAM210A"
"1631","ARFIP2"
"1632","ENSG00000266709"
"1633","GRHL1"
"1634","FBXO28"
"1635","SLITRK3"
"1636","WRAP53"
"1637","ARRDC4"
"1638","DNAJB5"
"1639","EPS15L1"
"1640","KDM5B"
"1641","CIC"
"1642","TBPL1"
"1643","HSPA13"
"1644","SUCO"
"1645","F2RL1"
"1646","LCOR"
"1647","GFOD1"
"1648","ENSG00000286013"
"1649","SH2B3"
"1650","ZCCHC3"
"1651","ARL4A"
"1652","PEDS1"
"1653","KLF16"
"1654","SYNE3"
"1655","CHRNA5"
"1656","ITGA5"
"1657","MEX3C"
"1658","CCDC9"
"1659","NDEL1"
"1660","GPBP1"
"1661","LATS2"
"1662","DNAJB6"
"1663","IFFO2"
"1664","SLC8B1"
"1665","CNNM4"
"1666","FKBP4"
"1667","HNRNPU"
"1668","TOPORS"
"1669","B3GNT2"
"1670","DNAJB6P1"
"1671","SIK1"
"1672","KLHL25"
"1673","CKS2"
"1674","MCL1"
"1675","WEE1"
"1676","RNF19A"
"1677","CPEB4"
"1678","PHLDA1"
"1679","ZNF281"
"1680","RASD1"
"1681","MAP3K14"
"1682","MIDN"
"1683","RHPN2"
"1684","ENSG00000278017"
"1685","CCNT2"
"1686","SLC38A2"
"1687","SOCS6"
"1688","CRKL"
"1689","FBXO34"
"1690","ZBTB1"
"1691","ZBTB34"
"1692","SNRK"
"1693","UBALD2"
"1694","ENSG00000278493"
"1695","ENSG00000262147"
"1696","MMP19"
"1697","MIR22HG"
"1698","KCNN4"
"1699","PIM2"
"1700","NAV2"
"1701","SNX10"
"1702","TSPAN13"
"1703","ADIPOR2"
"1704","HAUS2"
"1705","G0S2"
"1706","LENG9"
"1707","GLUL"
"1708","YPEL2"
"1709","TLE1P1"
"1710","PRSS8"
"1711","YY1AP1"
"1712","DEDD"
"1713","RRP8"
"1714","NAMPT"
"1715","UAP1"
"1716","TLE1"
"1717","PRRG1"
"1718","CHMP1B"
"1719","PGM2"
"1720","SLC20A2"
"1721","ELF2"
"1722","UMPS"
"1723","MAPK14"
"1724","ATP1B1"
"1725","DDX6"
"1726","SOAT1"
"1727","SUGT1"
"1728","MAP1LC3B2"
"1729","TOP1"
"1730","BIRC2"
"1731","OTUD4"
"1732","CEMIP2"
"1733","EHD4"
"1734","FOXJ3"
"1735","KCNK1"
"1736","KHDRBS3"
"1737","GDAP2"
"1738","KTI12"
"1739","RAB1A"
"1740","VPS37A"
"1741","RNMT"
"1742","PDE12"
"1743","CHMP4C"
"1744","MAD2L1BP"
"1745","CDC73"
"1746","ABHD5"
"1747","TAB2"
"1748","ZFAND6"
"1749","TANK"
"1750","LEMD3"
"1751","MAPK1IP1L"
"1752","RLIM"
"1753","TNFRSF10B"
"1754","CCNT1"
"1755","RC3H1"
"1756","DCUN1D3"
"1757","ELL"
"1758","SERPINE1"
"1759","CCDC71L"
"1760","GAREM1"
"1761","PLPP3"
"1762","SDCBP"
"1763","PNRC2"
"1764","HIVEP2"
"1765","SAMD4A"
"1766","ZC3H7A"
"1767","TIMM23B"
"1768","ARFGAP3"
"1769","RAB5A"
"1770","DIS3"
"1771","PLOD2"
"1772","NUP98"
"1773","OTULIN"
"1774","KLF11"
"1775","BCL3"
"1776","GLRX"
"1777","PTGES3"
"1778","KIAA0040"
"1779","IRF2BPL"
"1780","NRBF2"
"1781","CHAMP1"
"1782","STK38L"
"1783","NKIRAS1"
"1784","FAM110C"
"1785","MINDY3"
"1786","BTG1"
"1787","KIAA0895"
"1788","CSRP2"
"1789","FNDC4"
"1790","SMPD1"
"1791","MT1M"
"1792","SLPI"
"1793","ZFYVE1"
"1794","PAIP2"
"1795","FNIP1"
"1796","IKZF5"
"1797","ZNF592"
"1798","HBP1"
"1799","PAWR"
"1800","TAOK3"
"1801","SPEN"
"1802","KDM2A"
"1803","RAB11FIP4"
"1804","FAM53C"
"1805","AZIN1"
"1806","ZBTB5"
"1807","IRS2"
"1808","CDC42EP4"
"1809","TJP2"
"1810","ENSG00000286334"
"1811","KRT16P2"
"1812","KLF6"
"1813","NFIL3"
"1814","TRIB1"
"1815","TSC22D2"
"1816","FRS2"
"1817","RNF169"
"1818","TENT5A"
"1819","KLHL11"
"1820","ENSG00000285976"
"1821","PIM1"
"1822","ZFAND5"
"1823","TIPARP"
"1824","PIM3"
"1825","PNRC1"
"1826","PPP1R15B"
"1827","ZC3H12A"
"1828","MYC"
"1829","RNF152"
"1830","KLHL15"
"1831","ZNF217"
"1832","TGDS"
"1833","LNX2"
"1834","CLDN1"
"1835","FAM107B"
"1836","USP53"
"1837","RCL1"
"1838","FOXO3"
"1839","KLF9"
"1840","IRF6"
"1841","ENSG00000279863"
"1842","ERRFI1"
"1843","DUSP16"
"1844","FARP2"
