"","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000034936",-2.66150303947082,2.90751857949046,238.019248019378,1.06317604088371e-53,2.00164153217175e-49
"ENSMUSG00000032599",-2.95162729820957,3.20442605331587,199.173516814437,3.16366762436794e-45,2.97811851819876e-41
"ENSMUSG00000047822",4.19053687470172,4.88885186411042,189.252956130142,4.62803067522058e-43,2.90439778407926e-39
"ENSMUSG00000002289",-3.79801184731376,5.3234796931989,170.74039393097,5.09869549486402e-39,2.39982850204512e-35
"ENSMUSG00000047492",2.16188210506398,4.91693937019142,104.645783185689,1.46042994083716e-24,5.49910289922825e-21
"ENSMUSG00000051495",-2.18201937285633,4.99138648808478,101.063806582372,8.90675884150293e-24,2.79479247848293e-20
"ENSMUSG00000020108",-3.24364278040566,1.92333061151823,100.738328011483,1.04974467856693e-23,2.82336329476852e-20
"ENSMUSG00000036478",-1.56424422442322,4.03525651957409,99.8286647836019,1.66167781810944e-23,3.91055103519329e-20
"ENSMUSG00000078234",2.67636077846777,3.75238037849012,95.9994986511522,1.1491257561174e-22,2.40384340115802e-19
"ENSMUSG00000020429",-4.9597741496593,5.23660899426734,93.6387230940184,3.78705603850777e-22,7.12989040369858e-19
"ENSMUSG00000020644",1.86660010290274,5.62679463366487,89.2953127758843,3.40063911185618e-21,5.82034841444694e-18
"ENSMUSG00000056749",-2.40762039466705,3.43937258394184,78.5882135954267,7.6504513452567e-19,1.20029206230957e-15
"ENSMUSG00000089809",-1.62895851480954,3.38842296048715,72.3140862025519,1.83532654600626e-17,2.65797637551229e-14
"ENSMUSG00000026435",-1.82591061517886,4.50696823738955,70.0978946526875,5.64331675432162e-17,7.58905175240094e-14
"ENSMUSG00000031431",-2.4517848667791,6.49438495419046,66.9028942859901,2.85215848934012e-16,3.57983919192043e-13
"ENSMUSG00000079243",3.85252172745775,0.13061224679062,65.771530386203,5.06343938451595e-16,5.95808583076761e-13
"ENSMUSG00000074794",2.83570271263843,6.83804210737649,64.630134137882,9.03627726322739e-16,1.00074112961637e-12
"ENSMUSG00000022178",1.55992416045807,2.29345996832427,63.931326319164,1.28832696791177e-15,1.34751843471527e-12
"ENSMUSG00000078650",-4.0538918394618,6.81204970841612,62.5389340564599,2.61228977420336e-15,2.58850418836456e-12
"ENSMUSG00000040128",-1.36930754236633,4.51577628037108,62.0904039928675,3.28046081768791e-15,3.08806179073052e-12
"ENSMUSG00000021453",-3.13492885277454,3.57245666573775,61.2980488409214,4.90566240270488e-15,4.39804314551071e-12
"ENSMUSG00000026489",-1.76903855650868,5.87084598618095,61.1813546434468,5.20521575747141e-15,4.45448168481428e-12
"ENSMUSG00000020484",1.55560770354906,7.16211532168599,60.535971608956,7.22461237277019e-15,5.91381639748454e-12
"ENSMUSG00000102752",2.84409348385843,1.47038811153419,60.2279481356314,8.44840543788516e-15,6.62742204912767e-12
"ENSMUSG00000027398",3.07888612921745,1.18662516728807,60.1050098850942,8.99291508885771e-15,6.77238449511696e-12
"ENSMUSG00000082838",-1.6922539029223,1.02398228940723,59.9131949831174,9.91345991017099e-15,7.17848883572266e-12
"ENSMUSG00000031889",-1.26412081054715,4.03133036962975,59.697945412475,1.10591937668805e-14,7.71153485366883e-12
"ENSMUSG00000025511",1.36580026071971,3.16709660141718,59.5824533560343,1.1727615104398e-14,7.88556462751788e-12
"ENSMUSG00000048706",-1.23888203331114,4.72323839354375,58.7110200836564,1.82615813092894e-14,1.18555445279308e-11
"ENSMUSG00000022218",3.12341564251904,2.8474891436324,58.6438718493581,1.88955746186302e-14,1.1858232778165e-11
"ENSMUSG00000025195",-1.0609529557781,4.11542857808825,58.0005060150627,2.62050366462876e-14,1.59149104819244e-11
"ENSMUSG00000041075",1.41388701874617,3.19315935183892,57.0830991883673,4.17780544553894e-14,2.4579857225988e-11
"ENSMUSG00000036390",3.32836699236778,0.953565803335335,55.0457101541729,1.17759059989736e-13,6.7183327952326e-11
"ENSMUSG00000034837",0.964681694092535,3.78301720016957,54.8284555075198,1.31522654496772e-13,7.2828735770904e-11
"ENSMUSG00000039270",-1.07119487840535,5.00980175371075,51.8672269512043,5.93833698189848e-13,3.19431629594865e-10
"ENSMUSG00000031822",1.60033396814217,1.63177508990926,50.9312434567318,9.56587524674259e-13,5.00268703528952e-10
"ENSMUSG00000020593",-3.21444962815102,7.19167650415541,48.9112431220829,2.67811183735983e-12,1.36272463681009e-09
"ENSMUSG00000040891",1.19938725068835,5.67203684868417,47.8420730616584,4.6197113118656e-12,2.28882381232878e-09
"ENSMUSG00000041471",-0.99383409394134,5.08577340818653,47.5671963908849,5.31504678382318e-12,2.56580476407792e-09
"ENSMUSG00000099707",1.18477021736986,3.30289991818529,47.3919091682109,5.81220904931722e-12,2.73566149428738e-09
"ENSMUSG00000007872",2.29343544122397,4.69700028443068,46.9953192792461,7.1156439944138e-12,3.26746901177631e-09
"ENSMUSG00000053175",1.81458112803373,3.2489312617026,46.4499416712748,9.39891544929621e-12,4.21317574199761e-09
"ENSMUSG00000004500",1.55597581449463,2.20430486490108,45.6968082427824,1.38047527630405e-11,5.98119489483685e-09
"ENSMUSG00000052632",-1.48023344298575,1.73680159283966,45.6723130701452,1.39784657870517e-11,5.98119489483685e-09
"ENSMUSG00000037465",1.8990651329639,3.55390244985474,45.4540564869262,1.56261567726838e-11,6.53763674576264e-09
"ENSMUSG00000013275",1.662257141974,1.8197922400407,45.2893003646803,1.69975209516682e-11,6.95678971645775e-09
"ENSMUSG00000024843",-1.77325568068861,3.69280235217367,45.1994982919492,1.77950668367099e-11,7.12824943265398e-09
"ENSMUSG00000074622",-1.73484585773177,4.84970628178098,45.0784565769908,1.89296443682259e-11,7.42475863584562e-09
"ENSMUSG00000024014",1.50028448819355,2.90388640804451,44.5625421375872,2.46360225399863e-11,9.46576319102696e-09
"ENSMUSG00000038422",1.38147916919153,2.79782370320373,44.0146352204318,3.25929730679547e-11,1.22725580790077e-08
"ENSMUSG00000037411",3.36860714235662,0.388819825127142,43.7568105768856,3.71820365596079e-11,1.37260039668184e-08
"ENSMUSG00000022848",-1.01445341156414,4.02827194123299,43.7038274090796,3.82023928562004e-11,1.37441292456525e-08
"ENSMUSG00000039782",-1.60574529859957,3.37783700935026,43.6789463420969,3.8691180220937e-11,1.37441292456525e-08
"ENSMUSG00000026812",-0.998775527293543,3.51712891685966,43.5517679658351,4.12891003512414e-11,1.43953683761634e-08
"ENSMUSG00000025229",-3.89995699269307,-0.677782232755189,42.9641382096016,5.57525320100133e-11,1.90845985482276e-08
"ENSMUSG00000043079",1.79882175773126,1.09023190943142,42.7115268491061,6.34373687676701e-11,2.13274168176594e-08
"ENSMUSG00000042510",-2.64170125333216,1.21836061578471,42.522983475862,6.9856523492242e-11,2.2771174377967e-08
"ENSMUSG00000014599",1.7163562182988,2.27868784118051,42.5063438285743,7.04533446486275e-11,2.2771174377967e-08
"ENSMUSG00000055116",-2.90851786692405,2.57254158020623,42.481327272514,7.13602426462025e-11,2.2771174377967e-08
"ENSMUSG00000048489",-2.79902970488796,2.80798448233188,42.2976556150583,7.83864676643122e-11,2.45963671119334e-08
"ENSMUSG00000110251",-2.21674738934794,2.18934251202201,42.1077538674048,8.63800071792913e-11,2.66602687731888e-08
"ENSMUSG00000008035",2.51609872777872,3.96772919263903,41.9721394467838,9.25831778518303e-11,2.81139272486518e-08
"ENSMUSG00000022299",-1.09703688354091,3.62132721667746,41.8274958684483,9.96915912849712e-11,2.97919617320977e-08
"ENSMUSG00000034177",1.19059337344567,3.30562454737847,41.6779420405212,1.07616307042857e-10,3.16576908233728e-08
"ENSMUSG00000019577",-1.39651121511552,1.49994657050245,40.061480603728,2.46094130559328e-10,7.12802184006225e-08
"ENSMUSG00000020037",-2.26706768145773,0.0713391954651477,39.6448769756029,3.04602709302542e-10,8.68902304248328e-08
"ENSMUSG00000036885",-1.26136772843643,4.80848500933356,39.549562837368,3.19838017496151e-10,8.98744829164184e-08
"ENSMUSG00000057729",5.94878107304781,-1.77546204222934,39.0434294493594,4.14481752012864e-10,1.1475658742862e-07
"ENSMUSG00000029416",-1.15554742050732,2.99088893417397,38.9266390900645,4.40034667673755e-10,1.20065691134693e-07
"ENSMUSG00000022462",-1.48505162060457,5.87027001218739,38.7263889952264,4.87572491178465e-10,1.30623821370493e-07
"ENSMUSG00000056313",-1.48703638594053,3.34104545612751,38.6965810098348,4.95075489487989e-10,1.30623821370493e-07
"ENSMUSG00000066687",-2.39995927375435,4.81599615404044,38.6790425595278,4.99544013314679e-10,1.30623821370493e-07
"ENSMUSG00000046352",1.20194828410926,7.49280919224369,38.3363414189094,5.95433861723808e-10,1.53564839927043e-07
"ENSMUSG00000034111",1.11466837968504,1.73865922297985,38.1538276401489,6.53813607518449e-10,1.66342551199322e-07
"ENSMUSG00000044026",-1.25474555025051,4.08019875282014,37.9042976885269,7.43013831267656e-10,1.86516285350349e-07
"ENSMUSG00000016239",-1.74421460681535,1.42401078207478,37.8501870418733,7.63910589195082e-10,1.8923874556284e-07
"ENSMUSG00000044468",-1.28118273050205,3.41252615258591,37.6120713732272,8.63086942972141e-10,2.11030362017357e-07
"ENSMUSG00000027171",2.7974296560122,-1.34312806810539,37.1116830214432,1.11553353594341e-09,2.69258331810342e-07
"ENSMUSG00000022528",2.09263880902734,1.98791813688367,37.0711942646854,1.13893871328822e-09,2.70167333762697e-07
"ENSMUSG00000046380",2.04098880883001,0.652616349821315,37.0557432145964,1.14799950608253e-09,2.70167333762697e-07
"ENSMUSG00000030087",-1.239230102224,6.06140677441537,36.9897095048052,1.18754340773452e-09,2.75240357489039e-07
"ENSMUSG00000041025",1.13749383136998,2.82683235202192,36.9713230769891,1.19879477952415e-09,2.75240357489039e-07
"ENSMUSG00000026077",-4.39797478518758,-0.848307082562808,36.663879166783,1.40356151350479e-09,3.17881193492926e-07
"ENSMUSG00000029591",1.54582200777838,1.14222759832,36.6435387387064,1.41828332997322e-09,3.17881193492926e-07
"ENSMUSG00000056091",-1.62451213383671,6.44666198727497,36.3613809325688,1.63919225808352e-09,3.63071442858099e-07
"ENSMUSG00000026623",1.30972095412227,7.18802754642216,36.2072127570578,1.77412712417366e-09,3.88389434497878e-07
"ENSMUSG00000011179",1.10357615127609,5.41614898041687,36.1694208145395,1.80886784120395e-09,3.91443159153412e-07
"ENSMUSG00000037085",1.20416572084822,1.73014272624275,35.9599477850872,2.01415433183523e-09,4.30914586425703e-07
"ENSMUSG00000030103",1.75308140769579,5.22671775546694,35.9361723494301,2.03888190322472e-09,4.31303703281031e-07
"ENSMUSG00000001670",-1.71724872968958,9.82594336132524,35.8320284728303,2.15082860152889e-09,4.44587391784699e-07
"ENSMUSG00000071637",-1.75111254903874,1.96569106845936,35.8146198345589,2.17013304895284e-09,4.44587391784699e-07
"ENSMUSG00000029471",1.16862640619784,2.30144392552564,35.8124777903104,2.17252031891392e-09,4.44587391784699e-07
"ENSMUSG00000104253",-3.32389058997232,0.192652073075048,35.509442920141,2.53817120017359e-09,5.13829561136217e-07
"ENSMUSG00000020919",-0.848884709178475,4.63257216137715,35.3859747670671,2.70427202017851e-09,5.41631163020222e-07
