"","x"
"377","Slc39a7"
"378","Acsl3"
"379","Gbp7"
"380","Ccr2"
"381","Pdcl"
"382","Apex1"
"383","Gvin-ps5"
"384","Gvin-ps3"
"385","Gvin-ps1"
"386","Gvin1"
"387","Gvin2"
"388","Eif2b2"
"389","Eif3d"
"390","Snrnp35"
"391","Hmces"
"392","Ranbp2"
"393","Nle1"
"394","Ddx24"
"395","Gm14391"
"396","U2af2"
"397","Arnt"
"398","Eif3b"
"399","Cox10"
"400","Ubxn4"
"401","Dnajc17"
"402","Per2"
"403","Gm6710"
"404","Gm14403"
"405","Gm14409"
"406","Dact2"
"407","Wdr5b"
"408","Trmt12"
"409","Sugp1"
"410","Nrg4"
"411","Arf4"
"412","Prrc1"
"413","Bet1l"
"414","Ik"
"415","Pabpc4"
"416","Dis3"
"417","Sec31a"
"418","Kars"
"419","Nop14"
"420","Nemf"
"421","Arfgap2"
"422","Eif3a"
"423","Srp54a"
"424","Srp54b"
"425","Srp54c"
"426","Fubp1"
"427","Tox4"
"428","Isg20"
"429","Pes1"
"430","Psme3ip1"
"431","Abcf3"
"432","Lyar"
"433","Supt5"
"434","Ebna1bp2"
"435","Eif4a1"
"436","Gm10030"
"437","Med22"
"438","Txndc9"
"439","Nol12"
"440","Snx17"
"441","Tbc1d25"
"442","Gm13310"
"443","Gm5832"
"444","Smg5"
"445","9930104L06Rik"
"446","2410002F23Rik"
"447","Cwc25"
"448","H2ax"
"449","Pfdn4"
"450","Tbl2"
"451","Ddx39a"
"452","Gm19653"
"453","Axin2"
"454","Dact1"
"455","Aen"
"456","Angptl8"
"457","Slc35f6"
"458","Zfp59"
"459","Zswim1"
"460","Prpf3"
"461","Lig4"
"462","Gm5113"
"463","Alyref"
"464","Gm12919"
"465","Supt6"
"466","Gpatch4"
"467","Pnn"
"468","Tead1"
"469","Tada2b"
"470","Crkl"
"471","Trim39"
"472","Magoh"
"473","Pxk"
"474","Sar1a"
"475","Tfpt"
"476","Irf8"
"477","Srsf2"
"478","Urb2"
"479","Gm49493"
"480","Zfp790"
"481","Gtf2f1"
"482","Ppm1g"
"483","Zfp106"
"484","Rnf6"
"485","Akap8"
"486","Ppil1"
"487","Ippk"
"488","Edem3"
"489","Usp36"
"490","Kpna2"
"491","Gm10259"
"492","Gm10184"
"493","Olfr1328"
"494","Rsl1d1"
"495","Ftsj3"
"496","Tfrc"
"497","1700045I11Rik"
"498","Fem1a"
"499","Hspa4"
"500","Btbd10"
"501","Utp18"
"502","Fem1al"
"503","Surf2"
"504","Rbm10"
"505","Foxn2"
"506","Ndufaf4"
"507","Prelid3b"
"508","Trip11"
"509","Cd3eap"
"510","Dhx15"
"511","Eif1a"
"512","Gm12312"
"513","Eif2s1"
"514","Polr3d"
"515","Iars"
"516","Kat2a"
"517","Gdap2"
"518","Hsp90b1"
"519","Ubfd1"
"520","Uap1"
"521","Creld2"
"522","Hspa5"
"523","Gm12136"
"524","Tagap1"
"525","Morf4l2"
"526","Gm7803"
"527","Orm3"
"528","Gm47692"
"529","Nrep"
"530","Tnfrsf1a"
"531","Gm6375"
"532","Gm8543"
"533","Gm5388"
"534","Actg-ps1"
"535","Gm8399"
"536","Gm12003"
"537","Actg1"
"538","Gm12715"
"539","Kdm5c"
"540","Mid1-ps1"
"541","Hpx"
"542","Ang"
"543","Lrg1"
"544","Gm14295"
"545","Gm14419"
"546","Gm2004"
"547","Wee1"
"548","Lad1"
"549","Rai1"
"550","Myo1c"
"551","Zfp595"
"552","Tmpo"
"553","Pycr2"
"554","Crb3"
"555","Smad6"
"556","Plec"
"557","Synpo"
"558","Krt18"
"559","Zfp407"
"560","Flot1"
"561","Zfp710"
"562","Xirp1"
"563","Klhdc7a"
"564","Fahd1"
"565","Nmrk1"
"566","Lpgat1"
"567","Mid1"
"568","Zfp788"
"569","Cebpa"
"570","Swsap1"
"571","Gnat1"
"572","Irak4"
"573","Fgr"
"574","Mcam"
"575","Heg1"
"576","Klf10"
"577","Bhlhe40"
"578","Gripap1"
"579","Xpo4"
"580","Uso1"
"581","Wfs1"
"582","Atf6b"
"583","Qars"
"584","Gm2007"
"585","Srm"
"586","Gosr2"
"587","Srp68"
"588","Preb"
"589","Cacfd1"
"590","Yipf5"
"591","Elp3"
"592","Atg13"
"593","Gnpnat1"
"594","Mettl1"
"595","Tmem214"
"596","Cpne8"
"597","Fndc3b"
"598","Dtx3l"
"599","Pus1"
"600","Qtrt1"
"601","Fzd7"
"602","Iffo2"
"603","Rnf43"
"604","Hdhd3"
"605","Rab3a"
"606","Tubb6"
"607","Zfp324"
"608","Zbtb8a"
"609","Spryd4"
"610","Ficd"
"611","Alg2"
"612","Tmem39a"
"613","Ccnd2"
"614","Ppm1l"
"615","Zfp951"
"616","Zbtb7c"
"617","Egfr"
"618","Creb3l2"
"619","Prr16"
"620","Tubb5"
"621","Gm38416"
"622","Slc9a3r1"
"623","Xdh"
"624","Zfp280b"
"625","Anks4b"
"626","Tpd52"
"627","Cyp26a1"
"628","Srebf1"
"629","Uba5"
"630","Thrsp"
"631","Nes"
"632","Fasn"
"633","Elovl6"
"634","Golph3l"
"635","Acta1"
"636","Stap2"
"637","Ptpn3"
"638","Myo18a"
"639","Myh9"
"640","Zfp760"
"641","Gm20939"
"642","Nup37"
"643","Arpin"
"644","Rbm43"
"645","Gm8883"
"646","Nrp1"
"647","Ints7"
"648","Rasl11b"
"649","Plk2"
"650","Prtn3"
"651","Ccnd1"
"652","Camkk2"
"653","1810058I24Rik"
"654","Dph7"
"655","Dbp"
"656","Per3"
"657","Bhlhe41"
"658","Esr1"
"659","Pla2g15"
"660","Asap3"
"661","Tnks1bp1"
"662","Gm7694"
"663","Cenpj"
"664","Mlkl"
"665","Nos1ap"
"666","Alpk1"
"667","Tanc1"
"668","Tbc1d24"
"669","Rabggta"
"670","Thoc5"
"671","Ambra1"
"672","Strn4"
"673","Fez2"
"674","Supv3l1"
"675","Rmnd5b"
"676","Fam98a"
"677","Naa15"
"678","Rrbp1"
"679","Psen1"
"680","0610040J01Rik"
"681","Gopc"
"682","Pcbp1"
"683","Exosc10"
"684","Gm45724"
"685","Lmnb1"
"686","Zfp322a"
"687","Lins1"
"688","Zfp27"
"689","Srrm2"
"690","Mtrex"
"691","Mettl16"
"692","Gm21994"
"693","Rnf145"
"694","5830417I10Rik"
"695","Ajuba"
"696","Inf2"
"697","Synj2"
"698","Nav2"
"699","Prg4"
"700","Serpina10"
"701","Nfyb"
"702","Alad"
"703","Saa4"
"704","Gpr146"
"705","3110082I17Rik"
"706","Gm11212"
"707","Epha1"
"708","Erlin1"
"709","Tacc1"
"710","F3"
"711","Dusp10"
"712","Tspan4"
"713","Nat8f4"
"714","Nat8f2"
"715","Trp53"
"716","Tgm1"
"717","Zfp503"
"718","Map2k3"
"719","Slc39a10"
"720","Traf3"
"721","Rffl"
"722","Tifa"
"723","Kdm4a"
"724","Gbp11"
"725","Apcs"
"726","Zfp40"
"727","Trim21"
"728","Orm2"
"729","Orm1"
"730","Steap4"
"731","Saa1"
"732","Crybb3"
"733","Saa2"
"734","1110038F14Rik"
"735","Rnf19b"
"736","Mctp2"
"737","Ildr2"
"738","Sh3bp2"
"739","Gimap4"
"740","Tgm2"
"741","Cldn2"
"742","Stat3"
"743","Abca1"
"744","Rrp1b"
"745","Prox1"
"746","Aimp2"
"747","Lrrc25"
"748","Atic"
"749","P2ry13"
"750","Ppid"
"751","Cebpg"
"752","Raph1"
"753","Pkdcc"
"754","Zfp598"
"755","Pgs1"
"756","Gm45871"
"757","Txnrd1"
"758","Rabl6"
"759","Heatr1"
"760","Trak2"
"761","Mdn1"
"762","Aars"
"763","Gm7172"
"764","Tuba1c"
"765","Gm14150"
"766","Tuba1b"
"767","Ccdc51"
"768","Gm15599"
"769","Gm3756"
"770","Gm5620"
"771","Gm17383"
"772","Tuba1a"
"773","Gm6682"
"774","Efhd2"
"775","Nol11"
"776","Ipo13"
"777","Dhx29"
"778","Zfp143"
"779","Tpp2"
"780","2310030G06Rik"
"781","Zfp983"
"782","Zfp930"
"783","Slc7a11"
"784","Rprd1b"
"785","Abhd5"
"786","Csf2rb2"
"787","Gm16551"
"788","Gm15446"
"789","Ccdc25"
"790","Gimd1"
"791","Nup107"
"792","Ibtk"
"793","Ifit2"
"794","Mkrn2os"
"795","Nlrc5"
"796","Lacc1"
"797","Ifit1bl2"
"798","Sec22b"
"799","Trim30a"
"800","Plpp5"
"801","Dhx58"
"802","Ifit3b"
"803","Ifit3"
"804","Marco"
"805","9830144P21Rik"
"806","Ofd1"
"807","Lars"
"808","9530080O11Rik"
"809","G3bp2"
"810","Snapc4"
"811","Psme3"
"812","Farsa"
"813","Mettl14"
"814","Nktr"
"815","Cebpz"
"816","Mybbp1a"
"817","Farsb"
"818","Rrp12"
"819","Hnrnpab"
"820","Nifk"
"821","Exosc3"
"822","Ltv1"
"823","Olfr56"
"824","Rars"
"825","Utp20"
"826","Wars"
"827","Ddx21"
"828","Wdr77"
"829","Grwd1"
"830","Tsr1"
"831","Nop58"
"832","Gnl3"
"833","Sdad1"
"834","Wdr43"
"835","Rrp15"
"836","Nol9"
"837","Rpl7l1"
"838","Polr1b"
"839","Prmt3"
"840","Gm37940"
"841","Rae1"
"842","Ecd"
"843","Hamp2"
"844","Hamp"
"845","Chil3"
"846","Nfkbib"
"847","Taf1"
"848","Gm27216"
"849","Fpr2"
"850","Cxcl13"
"851","Nfkb2"
"852","Jam2"
"853","Amigo3"
"854","Sat1"
"855","Pomgnt1"
"856","Hck"
"857","Ttn"
"858","Rassf6"
"859","Gm12250"
"860","Tgtp1"
"861","Tgtp2"
"862","Cxcl9"
"863","Gbp10"
"864","Gbp6"
"865","Gm43302"
"866","Prmt1"
"867","Trim8"
"868","Sec23ip"
"869","Golga3"
"870","Sec16a"
"871","Heatr3"
"872","Aatf"
"873","Cptp"
"874","Tmem248"
"875","Gm6568"
"876","Dnajb9"
"877","Zfp9"
"878","Hars"
"879","Gfpt1"
"880","Ubiad1"
"881","Bms1"
"882","Sec24d"
"883","Stx18"
"884","Lrrc59"
"885","Copg1"
"886","Stx5a"
"887","Arfgap3"
"888","Bhlha15"
"889","Bmper"
"890","Saa3"
"891","Lcn2"
"892","Snx10"
"893","Gm37764"
"894","Arfgap1"
"895","Tlr1"
"896","Tasor2"
"897","Cers6"
"898","Utp14a"
"899","Ufl1"
"900","A930036K24Rik"
"901","Zfp280c"
"902","Kctd7"
"903","Slc26a2"
"904","Ptrh2"
"905","Gmppb"
"906","Zbp1"
"907","Rint1"
"908","Rtp4"
"909","Stat1"
"910","Irgm1"
"911","Irgm2"
"912","Parp14"
"913","Rnf213"
"914","Slco3a1"
"915","Slc30a6"
"916","Oasl1"
"917","Parp9"
"918","Isg15"
"919","Ifit1"
"920","A930037H05Rik"
"921","Olfr279"
"922","Gabpb1"
"923","Gm44950"
"924","Wfdc17"
"925","Irak3"
"926","Tbc1d10a"
"927","Tsen2"
"928","Hic1"
"929","2900026A02Rik"
"930","Pik3ap1"
"931","B430306N03Rik"
"932","Mid1ip1"
"933","Gse1"
"934","Prok1"
"935","Dtwd1"
"936","Ifi35"
"937","Nek6"
"938","Rfx5"
"939","Adgrl2"
"940","Polr3h"
"941","Polk"
"942","Gm35315"
"943","Gm45792"
"944","Gemin5"
"945","Akt1"
"946","Dnajc12"
"947","Cog8"
"948","Gm16286"
"949","Pelp1"
"950","Smyd5"
"951","Gm4924"
"952","Adar"
"953","Znfx1"
"954","Prpf31"
"955","Ltb4r2"
"956","Tssc4"
"957","Cdh4"
"958","Armcx3"
"959","Hip1r"
"960","Mrps18b"
"961","Trmt6"
"962","AW011738"
"963","Itgam"
"964","Dok2"
"965","Ehd4"
"966","Eif6"
"967","Plgrkt"
"968","Litaf"
"969","Mvp"
"970","Zfp446"
"971","Polr1h"
"972","Trmt2a"
"973","Elac2"
"974","Tpm4"
"975","Exosc4"
"976","Eif2b3"
"977","Srpr"
"978","Trappc11"
"979","Gm17638"
"980","Usp40"
"981","Ddx56"
"982","Dnajc11"
"983","Gnl2"
"984","Zfp3"
"985","1700001L05Rik"
"986","Gps2"
"987","Srsf3"
"988","Srsf3-ps"
"989","Hnf4a"
"990","Luc7l"
"991","Gm15542"
"992","Gm7816"
"993","Gm6335"
"994","Hsph1"
"995","Dnaja1"
"996","Tmem33"
"997","Phlda1"
"998","Gm5067"
"999","N4bp3"
"1000","Zfp397"
"1001","Junb"
"1002","Nlrp3"
"1003","B4galt5"
"1004","Hspa4l"
"1005","Cxcl1"
"1006","Foxq1"
"1007","Mavs"
"1008","Atxn2l"
"1009","Chordc1"
"1010","Stip1"
"1011","Cep85"
"1012","Baz1b"
"1013","Zbtb7b"
"1014","Hspb8"
"1015","Msantd4"
"1016","D5Ertd579e"
"1017","Il1b"
"1018","Nfkbiz"
"1019","Ier3"
"1020","Gm13498"
"1021","Gm7198"
"1022","Hsp90ab1"
"1023","Cd83"
"1024","Aldoa"
"1025","Hspe1"
"1026","Cobll1"
"1027","Cxcl2"
"1028","Gm9403"
"1029","Impact"
"1030","Mphosph8"
"1031","Zfp142"
"1032","Zfp672"
"1033","Hspb1"
"1034","Gm9817"
"1035","Zfp617"
"1036","Gm18180"
"1037","Zfp213"
"1038","Trmt1l"
"1039","Rbm8a"
"1040","Naa25"
"1041","Ahsa1"
"1042","Gm5511"
"1043","Hsp90aa1"
"1044","Gm5844"
"1045","Gm12346"
"1046","Bag3"
"1047","Akap8l"
"1048","Ppat"
"1049","Polr1a"
"1050","Nags"
"1051","Ptar1"
"1052","Phrf1"
"1053","Tnf"
"1054","Gm48274"
"1055","Gm21168"
"1056","Ywhag"
"1057","Idh3a"
"1058","Arrdc3"
"1059","Cdc42ep1"
"1060","Gm12291"
"1061","Pmaip1"
"1062","2010003K11Rik"
"1063","Katnal1"
"1064","Fam102a"
"1065","Mrps2"
"1066","Odc1"
"1067","Neat1"
"1068","Azin1"
"1069","Prmt6"
"1070","Ap5b1"
"1071","Atp7a"
"1072","Gm43870"
"1073","1700023H06Rik"
"1074","Zfp93"
"1075","Cyp7a1"
"1076","Irf2bp1"
"1077","Cbx4"
"1078","C2cd2l"
"1079","Midn"
"1080","Tomm40"
"1081","Ubxn2a"
"1082","AI506816"
"1083","Gm42428"
"1084","Gm48275"
"1085","Gm43305"
"1086","Gm42031"
"1087","Chd9"
"1088","Cnbd2"
"1089","Zfp768"
"1090","Plekho1"
"1091","2310057M21Rik"
"1092","Atf3"
"1093","Alkbh1"
"1094","Mmp17"
"1095","Zfp408"
"1096","Cstf1"
"1097","Uspl1"
"1098","Srfbp1"
"1099","Eid3"
"1100","Papolg"
"1101","Foxa1"
"1102","Socs3"
"1103","Foxa2"
"1104","Zfp870"
"1105","Zscan22"
"1106","Top1"
"1107","Myc"
"1108","Pik3r1"
"1109","Tsku"
"1110","Zfp35"
"1111","Plekha8"
"1112","Gm6125"
"1113","Zbed4"
"1114","Gm15583"
"1115","Ddit3"
"1116","4921524J17Rik"
"1117","Fbxo30"
"1118","Camsap1"
"1119","Rrs1"
"1120","Rbm15"
"1121","Nufip2"
"1122","Phf23"
"1123","Jmjd6"
"1124","Akirin1"
"1125","Rbm14"
"1126","Phf8"
"1127","Rock2"
"1128","Gtf2h1"
"1129","Rbm27"
"1130","Mtmr4"
"1131","Cacybp"
"1132","Piga"
"1133","Ago3"
"1134","Nuak2"
"1135","Id1"
"1136","Sf3b4"
"1137","Gm14140"
"1138","Bag5"
"1139","Nob1"
"1140","Ube2f"
"1141","Tut1"
"1142","Zfp516"
"1143","Grhl1"
"1144","Vps37b"
"1145","Baz1a"
"1146","Usp16"
"1147","Eif3j1"
"1148","Max"
"1149","Trmt61a"
"1150","Suco"
"1151","Pum3"
"1152","Atp2a2"
"1153","Nus1"
"1154","Sertad1"
"1155","Med20"
"1156","Pofut2"
"1157","Senp1"
"1158","U2af1"
"1159","Acot3"
"1160","Ttc1"
"1161","Sfpq"
"1162","Derl3"
"1163","E430018J23Rik"
"1164","Fam53c"
"1165","D16Ertd472e"
"1166","Nxt1"
"1167","Nkapd1"
"1168","Ranbp1"
"1169","Smim15"
"1170","Leng1"
"1171","Esf1"
"1172","Sf1"
"1173","Kpna6"
"1174","Eif2b1"
"1175","Yrdc"
"1176","Ddx55"
"1177","Nacc1"
"1178","Lmnb2"
"1179","Rexo4"
"1180","Nolc1"
"1181","Dnttip2"
"1182","Gm27219"
"1183","Wdr3"
"1184","Nop56"
"1185","Gm9432"
"1186","Kbtbd8"
"1187","Traf6"
"1188","Trmt10c"
"1189","Mtf1"
"1190","Mphosph10"
"1191","Urgcp"
"1192","Surf6"
"1193","Rbm15b"
"1194","Ccnyl1"
"1195","Ubl4a"
"1196","Asb6"
"1197","Rnf25"
"1198","Zmynd19"
"1199","Nsd3"
"1200","Zfp141"
"1201","Tigar"
"1202","Trim32"
"1203","Zmym1"
"1204","Prr14l"
"1205","Fpgt"
"1206","Zfp800"
"1207","Alas1"
"1208","Zfp54"
"1209","Tiparp"
"1210","Shb"
"1211","Cmtr2"
"1212","Nip7"
"1213","Mrm3"
"1214","Orc2"
"1215","Urb1"
"1216","Rbm48"
"1217","Pwp2"
"1218","Wdr75"
"1219","Ppan"
"1220","Ttpal"
"1221","Rrp8"
"1222","Gimap9"
"1223","Eef1e1"
"1224","Spata5"
"1225","Taf4b"
"1226","Utp15"
"1227","Nufip1"
"1228","Tti2"
"1229","Qtrt2"
"1230","Rpp38"
"1231","Zcchc7"
"1232","Il1rn"
"1233","Serpina3g"
"1234","Tlr2"
"1235","Hk2"
"1236","Slc2a6"
"1237","Kctd11"
"1238","Gm48478"
"1239","Mx2"
"1240","Irf9"
"1241","Trim24"
"1242","Lilr4b"
"1243","Snupn"
"1244","Khsrp"
"1245","Sec24c"
"1246","Ruvbl2"
"1247","Mnt"
"1248","C3ar1"
"1249","Fam120b"
"1250","Birc2"
"1251","C5ar1"
"1252","Coil"
"1253","Slc30a5"
"1254","Plrg1"
"1255","Nfkbie"
"1256","Slc39a14"
"1257","Map7d1"
"1258","Nhlrc1"
"1259","Slc16a6"
"1260","Gjb2"
"1261","Ctps"
"1262","Heatr6"
"1263","Lrrc75a"
"1264","Champ1"
"1265","Trim3"
"1266","Thpo"
"1267","Acod1"
"1268","Plek"
"1269","Marcksl1"
"1270","1810064F22Rik"
"1271","Pde4b"
"1272","Gm5970"
"1273","Csf1"
"1274","Zfp599"
"1275","Slc37a1"
"1276","Stat2"
"1277","Shroom1"
"1278","Fgd5"
"1279","Samsn1"
"1280","Gm38377"
"1281","Sbno2"
"1282","Bcor"
"1283","Zbtb46"
"1284","Map3k14"
"1285","Gm35808"
"1286","Plaur"
"1287","Ier5"
"1288","Adamts4"
"1289","Tnfaip3"
"1290","Retnlg"
"1291","Hmox1"
"1292","Serpine1"
"1293","Sema4b"
"1294","Ccl3"
"1295","Mefv"
"1296","Ptpn12"
"1297","Arid5a"
"1298","Rcan1"
"1299","Ccno"
"1300","Etv3"
"1301","Foxa3"
"1302","Pex26"
"1303","Xbp1"
"1304","Pcdh12"
"1305","Onecut2"
"1306","Zfp937"
"1307","Mtss1"
"1308","Trip10"
"1309","Tuft1"
"1310","Zfp445"
"1311","Tle3"
"1312","2310043M15Rik"
"1313","Ell"
"1314","Tnfaip2"
"1315","Slc41a1"
"1316","St3gal4"
"1317","Cdc42ep2"
"1318","Id2"
"1319","Zfp809"
"1320","Nab2"
"1321","Gm31774"
"1322","Snhg17"
"1323","Rnf31"
"1324","Gan"
"1325","Tnip2"
"1326","Gbp5"
"1327","B4galt1"
"1328","St3gal1"
"1329","Arhgap32"
"1330","Trmt5"
"1331","Map3k1"
"1332","Socs2"
"1333","Cldn14"
"1334","Irf1"
"1335","S100a9"
"1336","Hcar2"
"1337","Ptpn2"
"1338","Ccl2"
"1339","Bcl3"
"1340","Cxcl10"
"1341","Ets2"
"1342","Sybu"
"1343","Casp4"
"1344","Myd88"
"1345","Il17ra"
"1346","Icam1"
"1347","Relb"
"1348","Pim1"
"1349","Gadd45a"
"1350","Gm26885"
"1351","Gata4"
"1352","Spin4"
"1353","Zfp51"
"1354","Zbtb14"
"1355","Dynll1"
"1356","Cipc"
"1357","Gm6175"
"1358","Ccnj"
"1359","Sh3bp5l"
