"","x"
"342","ENSMUSG00000105909"
"343","ENSMUSG00000112239"
"344","ENSMUSG00000021948"
"345","ENSMUSG00000038121"
"346","ENSMUSG00000081251"
"347","ENSMUSG00000026409"
"348","ENSMUSG00000087119"
"349","ENSMUSG00000006445"
"350","ENSMUSG00000041225"
"351","ENSMUSG00000031974"
"352","ENSMUSG00000028715"
"353","ENSMUSG00000058486"
"354","ENSMUSG00000042540"
"355","ENSMUSG00000060879"
"356","ENSMUSG00000075245"
"357","ENSMUSG00000103680"
"358","ENSMUSG00000045312"
"359","ENSMUSG00000028024"
"360","ENSMUSG00000040998"
"361","ENSMUSG00000021838"
"362","ENSMUSG00000072949"
"363","ENSMUSG00000054757"
"364","ENSMUSG00000025041"
"365","ENSMUSG00000059511"
"366","ENSMUSG00000036368"
"367","ENSMUSG00000028970"
"368","ENSMUSG00000031613"
"369","ENSMUSG00000029440"
"370","ENSMUSG00000022562"
"371","ENSMUSG00000055850"
"372","ENSMUSG00000050592"
"373","ENSMUSG00000003053"
"374","ENSMUSG00000063235"
"375","ENSMUSG00000093798"
"376","ENSMUSG00000002847"
"377","ENSMUSG00000030533"
"378","ENSMUSG00000066026"
"379","ENSMUSG00000068762"
"380","ENSMUSG00000083439"
"381","ENSMUSG00000095940"
"382","ENSMUSG00000092500"
"383","ENSMUSG00000028410"
"384","ENSMUSG00000039782"
"385","ENSMUSG00000030064"
"386","ENSMUSG00000066441"
"387","ENSMUSG00000074731"
"388","ENSMUSG00000021210"
"389","ENSMUSG00000031645"
"390","ENSMUSG00000024773"
"391","ENSMUSG00000015312"
"392","ENSMUSG00000028978"
"393","ENSMUSG00000002489"
"394","ENSMUSG00000100561"
"395","ENSMUSG00000063652"
"396","ENSMUSG00000110151"
"397","ENSMUSG00000031986"
"398","ENSMUSG00000042476"
"399","ENSMUSG00000099875"
"400","ENSMUSG00000043421"
"401","ENSMUSG00000058454"
"402","ENSMUSG00000063902"
"403","ENSMUSG00000028343"
"404","ENSMUSG00000103883"
"405","ENSMUSG00000026576"
"406","ENSMUSG00000097474"
"407","ENSMUSG00000020889"
"408","ENSMUSG00000100701"
"409","ENSMUSG00000078813"
"410","ENSMUSG00000037001"
"411","ENSMUSG00000039041"
"412","ENSMUSG00000085269"
"413","ENSMUSG00000038859"
"414","ENSMUSG00000035836"
"415","ENSMUSG00000098678"
"416","ENSMUSG00000029036"
"417","ENSMUSG00000006310"
"418","ENSMUSG00000002831"
"419","ENSMUSG00000075227"
"420","ENSMUSG00000047517"
"421","ENSMUSG00000021270"
"422","ENSMUSG00000084183"
"423","ENSMUSG00000057990"
"424","ENSMUSG00000041548"
"425","ENSMUSG00000112347"
"426","ENSMUSG00000016984"
"427","ENSMUSG00000015776"
"428","ENSMUSG00000028240"
"429","ENSMUSG00000027222"
"430","ENSMUSG00000041272"
"431","ENSMUSG00000106391"
"432","ENSMUSG00000000673"
"433","ENSMUSG00000066072"
"434","ENSMUSG00000082599"
"435","ENSMUSG00000070737"
"436","ENSMUSG00000111151"
"437","ENSMUSG00000028713"
"438","ENSMUSG00000030879"
"439","ENSMUSG00000036568"
"440","ENSMUSG00000005846"
"441","ENSMUSG00000024423"
"442","ENSMUSG00000106538"
"443","ENSMUSG00000091831"
"444","ENSMUSG00000032602"
"445","ENSMUSG00000033149"
"446","ENSMUSG00000023057"
"447","ENSMUSG00000070960"
"448","ENSMUSG00000020733"
"449","ENSMUSG00000040740"
"450","ENSMUSG00000027546"
"451","ENSMUSG00000035129"
"452","ENSMUSG00000058427"
"453","ENSMUSG00000021620"
"454","ENSMUSG00000064348"
"455","ENSMUSG00000055148"
"456","ENSMUSG00000066543"
"457","ENSMUSG00000082675"
"458","ENSMUSG00000038539"
"459","ENSMUSG00000106696"
"460","ENSMUSG00000043262"
"461","ENSMUSG00000031877"
"462","ENSMUSG00000049950"
"463","ENSMUSG00000027829"
"464","ENSMUSG00000085208"
"465","ENSMUSG00000041483"
"466","ENSMUSG00000033715"
"467","ENSMUSG00000018900"
"468","ENSMUSG00000102399"
"469","ENSMUSG00000023075"
"470","ENSMUSG00000021364"
"471","ENSMUSG00000047496"
"472","ENSMUSG00000083482"
"473","ENSMUSG00000031355"
"474","ENSMUSG00000064294"
"475","ENSMUSG00000029167"
"476","ENSMUSG00000110617"
"477","ENSMUSG00000014426"
"478","ENSMUSG00000021338"
"479","ENSMUSG00000061024"
"480","ENSMUSG00000106883"
"481","ENSMUSG00000059447"
"482","ENSMUSG00000027602"
"483","ENSMUSG00000026003"
"484","ENSMUSG00000036743"
"485","ENSMUSG00000097868"
"486","ENSMUSG00000081787"
"487","ENSMUSG00000022466"
"488","ENSMUSG00000081562"
"489","ENSMUSG00000059743"
"490","ENSMUSG00000039725"
"491","ENSMUSG00000020917"
"492","ENSMUSG00000061272"
"493","ENSMUSG00000070056"
"494","ENSMUSG00000023832"
"495","ENSMUSG00000025408"
"496","ENSMUSG00000019883"
"497","ENSMUSG00000026158"
"498","ENSMUSG00000021772"
"499","ENSMUSG00000032310"
"500","ENSMUSG00000099858"
"501","ENSMUSG00000021245"
"502","ENSMUSG00000027822"
"503","ENSMUSG00000082368"
"504","ENSMUSG00000105017"
"505","ENSMUSG00000037085"
"506","ENSMUSG00000022040"
"507","ENSMUSG00000053898"
"508","ENSMUSG00000020766"
"509","ENSMUSG00000025278"
"510","ENSMUSG00000020089"
"511","ENSMUSG00000034584"
"512","ENSMUSG00000040822"
"513","ENSMUSG00000031781"
