"","x"
"195","Ehd4"
"196","Cdc42ep1"
"197","Zfp36l2"
"198","Sap30"
"199","Gm19721"
"200","Gm42986"
"201","Socs3"
"202","Gm45552"
"203","Ikzf4"
"204","Egfl7"
"205","Rgs3"
"206","AW046200"
"207","Il17rd"
"208","Zbtb46"
"209","Thbd"
"210","Arhgap26"
"211","Fgd5"
"212","Loxl4"
"213","Ripor1"
"214","Msc"
"215","Gm37558"
"216","1700088E04Rik"
"217","Sox18"
"218","AI480526"
"219","N4bp3"
"220","Mical1"
"221","Clic1"
"222","Mfge8"
"223","Calhm5"
"224","Utp15"
"225","S100a9"
"226","Ammecr1l"
"227","Cyp4a10"
"228","Hmox1"
"229","Map3k14"
"230","Atg16l2"
"231","Nob1"
"232","Srxn1"
"233","Ftl2-ps"
"234","Gm15590"
"235","Sh3bp2"
"236","Tuba1c"
"237","Fnip2"
"238","Gm26873"
"239","Asb6"
"240","Gm6430"
"241","Gm11793"
"242","Rnf4"
"243","Akt3"
"244","Retreg2"
"245","Ldb1"
"246","Maml1"
"247","P2rx7"
"248","Rasa3"
"249","Gm5869"
"250","Syvn1"
"251","Mroh1"
"252","Slc7a1"
"253","Pgd"
"254","Plekhm1"
"255","Dnajb1"
"256","Id3"
"257","Baz1a"
"258","Tmbim1"
"259","Dusp4"
"260","Rassf1"
"261","Tyro3"
"262","Arid5a"
"263","Osmr"
"264","Gm7160"
"265","Atp6ap2"
"266","Aoc2"
"267","Ntmt1"
"268","Fbxo4"
"269","Sf1"
"270","Men1"
"271","Nfya"
"272","Jmjd1c"
"273","Mtmr7"
"274","Medag"
"275","Casc3"
"276","Kif22"
"277","Hip1r"
"278","Zfp263"
"279","Etv3"
"280","Snhg12"
"281","Zfp60"
"282","Kdsr"
"283","Eif4a1"
"284","Eif4a-ps4"
"285","Samd4b"
"286","Gclm"
"287","2410006H16Rik"
"288","Zwint"
"289","Impact"
"290","Gm12435"
"291","Zfas1"
"292","Hnrnpf"
"293","Zfand2a"
"294","Snhg16"
"295","Zfp282"
"296","H3f3b"
"297","Pard6b"
"298","Pip4p1"
"299","Idua"
"300","Rgcc"
"301","Csrnp1"
"302","Nsd3"
"303","Plk3"
"304","Snhg5"
"305","N4bp2l1"
"306","Eif4ebp1"
"307","Tbc1d15"
"308","Gm29408"
"309",NA
"310","Gm12840"
"311","Elf1"
"312","Gm29371"
"313","Prkd2"
"314","Gm12505"
"315","Gpr160"
"316","Runx1"
"317","Gpr137b-ps"
"318","Atl3"
"319","Niban2"
"320","Bach2"
"321","Cacna1i"
"322","Map3k8"
"323","Tmc6"
"324","Hpgds"
"325","Rpl3-ps2"
"326","Gm12816"
"327","Btg1"
"328","Rinl"
"329","Cxcl13"
"330","Rpl3"
"331","Gm5879"
"332","Rpl3-ps1"
"333","Cd83"
"334","Cfap43"
"335","Gm7977"
"336","Lpxn"
"337","Il7r"
"338","Per2"
"339","Nrip1"
"340","Slc27a5"
"341","Mug2"
"342","Ugt2b5"
"343","Apoa2"
"344","Serpina3k"
"345","Alb"
"346","Mug-ps1"
"347","Serpina3m"
"348","Fgg"
"349","Mup-ps18"
"350","Pah"
"351","Ttr"
"352","Ahsg"
"353","Serpina1e"
"354","Azgp1"
"355","Ces3b"
"356","Mup18"
"357","Mup10"
"358","Mup22"
"359","Mup7"
"360","Mup19"
"361","Mup13"
"362","Ces3a"
"363","Mup17"
"364","Mup16"
"365","Hpx"
"366","C8a"
"367","Mup-ps17"
"368","Mup12"
"369","Mup8"
"370","Mup2"
"371","Mup14"
"372","Mup11"
"373","Mup15"
"374","Mup1"
"375","Mup9"
"376","Aldob"
"377","Mup21"
"378","Aox3"
"379","C4bp"
"380","Apoc1"
"381","Apoa1"
"382","Mug1"
"383","Cyp3a11"
"384","Slco1b2"
"385","Serpinf2"
"386","C9"
"387","Ambp"
"388","Akr1c6"
"389","Fga"
"390","Kng1"
"391","Itih4"
"392","Serpina1a"
"393","Serpina1d"
"394","Serpina1b"
"395","Pzp"
"396","Serpina1c"
"397","Gm8893"
"398","Ciart"
"399","Nudt18"
"400","Vat1l"
"401","Nr4a3"
"402","D430040D24Rik"
"403","Dsg1a"
"404","Flg2"
"405","Hrnr"
"406","Pkp1"
"407","Arl4c"
"408","Fmnl1"
"409","Atp10d"
"410","S1pr4"
"411","Lef1"
"412","Cd53"
"413","Coro1a"
"414","Cd180"
"415","Gvin3"
"416","Ms4a1"
"417","Ptpn6"
"418","Il2rg"
"419","Ifi213"
"420","Rhoh"
"421","Ptprc"
"422","Ikzf1"
"423","Nfkbie"
"424","Cd79b"
"425","Kif21b"
"426","Arhgap45"
"427","Fcho1"
"428","Spib"
"429","Ikzf3"
"430","Ptk2b"
"431","H2-Ob"
"432","Gm45191"
"433","Ciita"
"434","A130071D04Rik"
"435","Cxcr5"
"436","B3gnt5"
"437","Icosl"
"438","Shisa5"
"439","Arhgap9"
"440","Prkcb"
"441","Rasgrp1"
"442","Cd8a"
"443","Tcf7"
"444","Parvg"
"445","Fcrl1"
"446","Btla"
"447","Arhgap15"
"448","Arhgap30"
"449","Sell"
"450","Vav1"
"451","Pcdh15"
"452","Map4k1"
"453","Atp8b4"
"454","Slc1a5"
"455","Ppp1r16b"
"456","Nemp2"
"457","Faah"
"458","Il16"
"459","Tnfrsf1b"
"460","Ly86"
"461","Abcg1"
"462","Pitpnm1"
"463","Sbno2"
"464","Tlr2"
"465","Atf3"
"466","Nab2"
"467","Stra6l"
"468","Myc"
"469","Gm49759"
"470","Gm44981"
"471","Gm45828"
"472","Gm44193"
"473","Gm18856"
"474","Cish"
"475","Sox7"
"476","Trib1"
"477",NA
"478","Gm38009"
"479","Efna1"
"480","Ppargc1a"
"481","Rgl1"
"482","Ldlrap1"
"483","Nrarp"
"484","Tspan4"
"485","Gm9847"
"486","Socs2"
"487","Irf1"
"488","Ahr"
"489","Ralgds"
"490","Csf1"
"491","F3"
"492","Gm53058"
"493","Plk2"
"494","G0s2"
"495","Rab3il1"
"496","Ptgir"
"497","Ppl"
"498","Dll4"
"499","Mid1ip1"
"500","Hspa1b"
"501","Hspa1a"
"502","Xirp1"
"503","Tnfrsf12a"
"504","Sema4c"
"505","Pcdh1"
"506","Zfp335"
"507","Crip2"
"508","Fhod1"
"509","Rarg"
"510","Snx33"
"511","Dlgap4"
"512","Sertad3"
"513","C77080"
"514","Phldb1"
"515","Sertad1"
"516","Pprc1"
"517","Phf23"
"518","Gm43571"
"519","4930517G19Rik"
"520","Kcnk7"
"521","Gm20735"
"522","Fosl1"
"523","Stk35"
"524","Gadd45b"
"525","Gm43581"
"526","Gm42782"
"527","Pfkfb4"
"528","Repin1"
"529","Musk"
"530","Nup93"
"531","Zbtb43"
"532","1810013L24Rik"
"533","Osgin1"
"534","E430021H15Rik"
"535","Myo1c"
"536","Gm11766"
"537","Rad52"
"538","Mms19"
"539","B4galt1"
"540","Bcl2"
"541","Gm44249"
"542","Zfp281"
"543","Flnc"
"544","Prag1"
"545","Mustn1"
"546","Pvr"
"547","Eno2"
"548","Lilr4b"
"549","Baiap2"
"550","Tubb6"
"551","Gm5278"
"552","Gm6682"
"553","Lilrb4a"
"554","Tubb5"
"555","Kmt2b"
"556","Cdc42se1"
"557","Zbtb7a"
"558","Mnt"
