"","x"
"200","ENSMUSG00000059824"
"201","ENSMUSG00000043017"
"202","ENSMUSG00000069441"
"203","ENSMUSG00000037295"
"204","ENSMUSG00000026821"
"205","ENSMUSG00000049133"
"206","ENSMUSG00000028128"
"207","ENSMUSG00000083796"
"208","ENSMUSG00000024663"
"209","ENSMUSG00000031431"
"210","ENSMUSG00000108268"
"211","ENSMUSG00000032392"
"212","ENSMUSG00000085499"
"213","ENSMUSG00000078202"
"214","ENSMUSG00000045519"
"215","ENSMUSG00000045092"
"216","ENSMUSG00000011154"
"217","ENSMUSG00000069874"
"218","ENSMUSG00000086938"
"219","ENSMUSG00000034275"
"220","ENSMUSG00000055866"
"221","ENSMUSG00000025408"
"222","ENSMUSG00000037885"
"223","ENSMUSG00000026921"
"224","ENSMUSG00000031442"
"225","ENSMUSG00000027855"
"226","ENSMUSG00000026413"
"227","ENSMUSG00000044716"
"228","ENSMUSG00000008035"
"229","ENSMUSG00000041445"
"230","ENSMUSG00000028542"
"231","ENSMUSG00000073490"
"232","ENSMUSG00000027347"
"233","ENSMUSG00000086765"
"234","ENSMUSG00000036411"
"235","ENSMUSG00000036977"
"236","ENSMUSG00000112239"
"237","ENSMUSG00000035828"
"238","ENSMUSG00000079243"
"239","ENSMUSG00000021265"
"240","ENSMUSG00000027075"
"241","ENSMUSG00000072568"
