"","x"
"139","Rbp4"
"140","Eif4ebp3"
"141","Cyp17a1"
"142","Aco2"
"143","Plbd1"
"144","Mfn2"
"145","Cyp2d12"
"146","Atxn10"
"147","Hsd17b11"
"148","Dgat1"
"149","Pnpla2"
"150","Igfbp2"
"151","Pcx"
"152","Etfb"
"153","Slc27a1"
"154","Tspan31"
"155","Isoc2a"
"156","Bhmt2"
"157","Bhmt"
"158","Hsd17b10"
"159","Pros1"
"160","Vwa8"
"161","Chchd10"
"162","Pglyrp2"
"163","Tmem201"
"164","Itgb3"
"165","Ddt"
"166","Plod1"
"167","Fxr1"
"168","Copz2"
"169","Psmc1"
"170","Gm13301"
"171","Psmd13"
"172","Psmd4"
"173","Psma7"
"174","Mdh2"
"175","Nmt1"
"176","Flnb"
"177","Yif1a"
"178","Acsf3"
"179","Cntnap1"
"180","Gys2"
"181","Atp9a"
"182","Slc25a39"
"183","Gm5617"
"184","Gm12969"
"185","Dlst"
"186","Catsper2"
"187","Gm10680"
"188","Pigp"
"189","Kctd9"
"190","Gm5944"
"191","Kif21a"
"192","Immt"
"193","Mmachc"
"194","Epb41"
"195","Mrpl54"
"196","Gm11625"
"197","Gm13772"
"198","Trim6"
"199","Cycs"
"200","Gm10053"
"201","Clip1"
"202","Ppa1"
"203","Ppp2ca"
"204","Cidec"
"205","Scyl2"
"206","Rbmx"
"207","Shtn1"
"208","Gm29408"
"209","Gm47571"
"210","Gm20400"
"211","Gm38271"
"212","Slmapos2"
"213","Gm12840"
"214",NA
"215","Ciart"
"216","Gm9176"
"217","Gm45339"
"218","Gm13252"
"219","Ncl"
"220","Nrg4"
"221","Arf4"
"222","Bccip"
"223","Rab1a"
"224","Hspe1-ps2"
"225","Cyp7a1"
"226","Psmd1"
"227","Hnrnpa1"
"228","Fkbpl"
"229","Gm44268"
"230","Gm44379"
"231","Gm37282"
"232","Gm42687"
"233","Gm44018"
"234","Snrnp70"
"235","Gm44617"
"236","Las1l"
"237","Htatsf1"
"238","Fosl2"
"239","Gm44706"
"240","Uckl1os"
"241","Dusp5"
"242","Ccrl2"
"243","Plppr1"
"244","Kynu"
"245","Lrp5"
"246","Vwa3b"
"247","Gja1"
"248","Gm33543"
"249","Slc10a6"
"250","Proser2"
"251","Bace1"
"252","Jdp2"
"253","Ric1"
"254","Nlrp12"
"255","Rtf2"
"256","Plin4"
"257","Cdip1"
"258","Ppp2r2d"
"259","Insig2"
"260","Acer2"
"261","Tbc1d8"
"262","Ctcflos"
"263","B930025P03Rik"
"264","Slc25a22"
"265","Gm45044"
"266","Ucp2"
"267","Slc25a20"
"268","Slc22a5"
"269","Slc22a21"
"270","Klf4"
"271","Eci3"
"272","Chrna2"
"273","Gde1"
"274","Tmem82"
"275","Gm45716"
"276","Map7"
"277","Mcrip2"
"278","Atf5"
"279","Acat1"
"280","Acot12"
"281","Decr2"
"282","Elovl2"
"283","Abcb4"
"284","Fbxo31"
"285","Retreg1"
"286","Cth"
"287","Esam"
"288","Rdh16"
"289","Pex11a"
"290","Plin5"
"291","Sec23a"
"292","Bclaf1"
"293","Gm5049"
"294","Aass"
"295","Cyp8b1"
"296","Got1"
"297","Psmd9"
"298","Gpt2"
"299","Sorbs3"
"300","Etnk2"
"301","Tmem131"
"302","Mpzl2"
"303","Gfra1"
"304","Tmem120a"
"305","Slc41a3"
"306","Por"
"307","Acadl"
"308","Gm28417"
"309","Atl2"
"310","Fads2"
"311","Lrrfip1"
"312","Cend1"
"313","Cdkn1a"
"314","Aifm2"
"315","Il17rb"
"316","Nt5c2"
"317","Gadd45b"
"318","Npnt"
"319","Optn"
"320","Gm6054"
"321","Ptpmt1"
"322","Phb2"
"323","Bhlhb9"
"324","Cpt1a"
"325","Rbm3-ps"
"326","Rbm3"
"327","Gm10156"
"328","Spata24"
"329","Gm15884"
"330","Kank3"
"331","Gm14506"
"332","Abcc9"
"333","Acot5"
"334","Gm15441"
"335","Mapkapk2"
"336","Ehhadh"
"337","Acaa1a"
"338","Acaa1b"
"339","Cyp4a30-ps"
"340","Gm29371"
"341","Gm12505"
"342","Crat"
"343","Inhbb"
"344","Elovl5"
"345","Decr1"
"346","Acot2"
"347","Acot1"
"348","Galk1"
"349","Serinc2"
"350","Dhrs4"
"351","Abhd2"
"352","Gm45053"
"353","Cyp4a14"
"354","Cyp4a31"
"355","Cyp4a32"
"356","Cyp4a10"
"357","4732440D04Rik"
"358","Zwint"
"359","Hadha"
"360","Retsat"
"361","Fabp2"
"362","Hsd17b13"
"363","Igsf11"
"364","As3mt"
"365","Bnip3"
"366","Lamb3"
"367","Ech1"
"368","Suclg1"
"369","Hmgcl"
"370","Hsd17b4"
"371","Hadhb"
"372","Acadm"
"373","Ephx2"
"374","Eci1"
"375","Map1lc3a"
"376","Oplah"
"377","4632404H12Rik"
"378","Fh1"
"379","Asl"
"380","Ctsl"
"381","Lhpp"
"382","Mat1a"
"383","Hacd3"
"384","Grn"
"385","Oat"
"386","Mogat1"
"387","Pdgfra"
"388","Phf8"
"389","Fbxo30"
"390","Mfsd14a"
"391","Cnot4"
"392","Nufip2"
"393","Rbm15"
"394","Hnf4a"
"395","Kat7"
"396","Rrs1"
"397","Uspl1"
"398","Srfbp1"
"399","Bag3"
"400","N4bp3"
"401","Thbd"
"402","Swt1"
"403","Brpf3"
"404","Map3k8"
"405","Gata6"
"406","Kctd15"
"407","Gm5575"
"408","Gm15459"
"409",NA
"410","Gm8326"
"411","Gm8337"
"412","Gm8141"
"413","Hspa8"
"414","Gm6210"
"415","Gm8355"
"416","Vmp1"
"417","Ccnl1"
"418","Tox"
"419","Ablim3"
"420","Tedc2"
"421","Gm9436"
"422","Gm7899"
"423","Megf9"
"424","Cd163"
"425","Aff1"
"426","Clock"
"427","Myo1e"
"428","Dcun1d3"
"429","Shld2"
"430","Ppp1r3b"
"431","Ube2g2"
"432","Rdh13"
"433","Sertad1"
"434","Phf23"
"435","Jmjd6"
"436","Dnajb1"
"437","Hspa1b"
"438","Hspa1a"
"439","Thap12"
"440","Lyve1"
"441","Ctif"
"442","Zfand2a"
"443","Fmo2"
"444","Pfkfb2"
"445","Rbm8a"
"446","Naa25"
"447","Zfp869"
"448","Naa20"
"449","Hnrnph1"
"450","Ufd1"
"451","mt-Te"
"452","Gm9403"
"453","Mphosph8"
"454","Impact"
"455","Ubap2l"
"456","Zfp672"
"457","Psmd12"
"458","Prpf4b"
"459","Ccar1"
"460","Dda1"
"461","Ttll8"
"462","Gm8824"
"463","Ivns1abp"
"464","Pex12"
"465","Pfkfb1"
"466","Slc16a10"
"467","Rhbdd2"
"468","Fam214a"
"469","Fam107a"
"470","Gm10032"
"471","Gm5270"
"472","Atp1b1"
"473","1810053B23Rik"
"474","Map3k6"
"475","Usp27x"
"476","Fxr2"
"477","Fkbp5"
"478","Mafg"
"479","Hecw2"
"480","Tns1"
"481","Smg1"
"482","Mtx3"
"483","Ldb1"
"484","Gm10157"
"485","Gm44705"
"486","Gm16378"
"487","Emd"
"488","Zrsr1"
"489","Tango2"
"490","Cisd3"
"491","Jade2"
