"","x"
"1","Apol10b"
"2","Crhr2"
"3","Fgf2"
"4","Rarb"
"5","Lrrc38"
"6","Fam118b"
"7","Gm37520"
"8","Ppargc1b"
"9","Gm29245"
"10","Sec14l5"
"11","Gm1972"
"12","Gm16531"
"13","Gm16193"
"14","Gm45025"
"15","Gm47831"
"16","Slc16a10"
"17","Gm37589"
"18","Nudcd1"
