"","x"
"200","ENSMUSG00000027173"
"201","ENSMUSG00000036138"
"202","ENSMUSG00000029657"
"203","ENSMUSG00000105315"
"204","ENSMUSG00000037169"
"205","ENSMUSG00000015656"
"206","ENSMUSG00000026249"
"207","ENSMUSG00000049550"
"208","ENSMUSG00000020706"
"209","ENSMUSG00000084331"
"210","ENSMUSG00000026614"
"211","ENSMUSG00000031808"
"212","ENSMUSG00000070644"
"213","ENSMUSG00000093798"
"214","ENSMUSG00000082157"
"215","ENSMUSG00000020538"
"216","ENSMUSG00000020917"
"217","ENSMUSG00000017167"
"218","ENSMUSG00000106421"
"219","ENSMUSG00000038393"
"220","ENSMUSG00000038217"
"221","ENSMUSG00000022512"
"222","ENSMUSG00000031167"
"223","ENSMUSG00000066640"
"224","ENSMUSG00000020097"
"225","ENSMUSG00000111282"
"226","ENSMUSG00000061132"
"227","ENSMUSG00000004798"
"228","ENSMUSG00000022751"
"229","ENSMUSG00000034774"
"230","ENSMUSG00000001630"
"231","ENSMUSG00000067071"
"232","ENSMUSG00000091144"
"233","ENSMUSG00000111202"
"234","ENSMUSG00000034731"
"235","ENSMUSG00000105353"
"236","ENSMUSG00000034765"
"237","ENSMUSG00000033715"
"238","ENSMUSG00000031924"
"239","ENSMUSG00000030107"
"240","ENSMUSG00000087382"
"241","ENSMUSG00000037541"
"242","ENSMUSG00000021226"
"243","ENSMUSG00000053038"
"244","ENSMUSG00000033105"
"245","ENSMUSG00000026097"
"246","ENSMUSG00000111942"
"247","ENSMUSG00000049892"
"248","ENSMUSG00000022797"
"249","ENSMUSG00000020689"
"250","ENSMUSG00000030670"
"251","ENSMUSG00000032066"
"252","ENSMUSG00000047517"
"253","ENSMUSG00000023057"
"254","ENSMUSG00000032315"
"255","ENSMUSG00000022562"
"256","ENSMUSG00000080054"
"257","ENSMUSG00000030695"
"258","ENSMUSG00000031767"
"259","ENSMUSG00000033629"
"260","ENSMUSG00000018900"
"261","ENSMUSG00000071172"
"262","ENSMUSG00000108368"
"263","ENSMUSG00000015093"
"264","ENSMUSG00000012350"
"265","ENSMUSG00000004768"
"266","ENSMUSG00000020275"
"267","ENSMUSG00000096385"
"268","ENSMUSG00000069456"
"269","ENSMUSG00000025271"
"270","ENSMUSG00000011305"
"271","ENSMUSG00000097230"
"272","ENSMUSG00000020911"
"273","ENSMUSG00000061613"
"274","ENSMUSG00000074825"
"275","ENSMUSG00000032602"
"276","ENSMUSG00000001946"
"277","ENSMUSG00000054932"
"278","ENSMUSG00000001627"
"279","ENSMUSG00000021281"
"280","ENSMUSG00000059447"
"281","ENSMUSG00000032300"
"282","ENSMUSG00000059743"
"283","ENSMUSG00000025278"
"284","ENSMUSG00000020205"
"285","ENSMUSG00000110344"
"286","ENSMUSG00000034858"
"287","ENSMUSG00000106456"
"288","ENSMUSG00000021336"
"289","ENSMUSG00000068747"
"290","ENSMUSG00000047909"
"291","ENSMUSG00000111388"
"292","ENSMUSG00000100094"
"293","ENSMUSG00000026870"
"294","ENSMUSG00000042251"
"295","ENSMUSG00000063652"
"296","ENSMUSG00000039529"
"297","ENSMUSG00000093656"
"298","ENSMUSG00000028712"
"299","ENSMUSG00000090306"
"300","ENSMUSG00000000326"
"301","ENSMUSG00000029422"
"302","ENSMUSG00000090136"
"303","ENSMUSG00000022041"
"304","ENSMUSG00000072949"
"305","ENSMUSG00000030089"
"306","ENSMUSG00000036858"
"307","ENSMUSG00000047728"
"308","ENSMUSG00000112850"
"309","ENSMUSG00000028207"
"310","ENSMUSG00000025190"
"311","ENSMUSG00000068762"
"312","ENSMUSG00000026003"
"313","ENSMUSG00000094092"
"314","ENSMUSG00000028525"
"315","ENSMUSG00000034708"
"316","ENSMUSG00000057110"
"317","ENSMUSG00000030945"
"318","ENSMUSG00000008855"
"319","ENSMUSG00000063929"
"320","ENSMUSG00000037465"
"321","ENSMUSG00000055850"
"322","ENSMUSG00000009647"
"323","ENSMUSG00000025813"
"324","ENSMUSG00000028035"
"325","ENSMUSG00000004789"
"326","ENSMUSG00000041939"
"327","ENSMUSG00000056131"
"328","ENSMUSG00000099406"
"329","ENSMUSG00000006538"
"330","ENSMUSG00000012187"
"331","ENSMUSG00000000303"
"332","ENSMUSG00000046916"
"333","ENSMUSG00000057722"
"334","ENSMUSG00000025533"
"335","ENSMUSG00000035129"
"336","ENSMUSG00000102827"
"337","ENSMUSG00000066357"
"338","ENSMUSG00000083337"
"339","ENSMUSG00000063704"
"340","ENSMUSG00000031349"
"341","ENSMUSG00000057990"
"342","ENSMUSG00000022270"
"343","ENSMUSG00000028715"
"344","ENSMUSG00000022388"
"345","ENSMUSG00000043085"
"346","ENSMUSG00000026853"
"347","ENSMUSG00000022951"
"348","ENSMUSG00000048503"
"349","ENSMUSG00000038121"
"350","ENSMUSG00000026848"
"351","ENSMUSG00000111515"
"352","ENSMUSG00000089827"
"353","ENSMUSG00000083190"
"354","ENSMUSG00000027502"
"355","ENSMUSG00000032018"
"356","ENSMUSG00000042540"
"357","ENSMUSG00000002984"
"358","ENSMUSG00000030259"
"359","ENSMUSG00000022885"
"360","ENSMUSG00000029575"
"361","ENSMUSG00000098048"
"362","ENSMUSG00000031645"
"363","ENSMUSG00000006736"
"364","ENSMUSG00000001525"
"365","ENSMUSG00000063235"
"366","ENSMUSG00000015312"
"367","ENSMUSG00000107369"
"368","ENSMUSG00000004038"
"369","ENSMUSG00000026304"
"370","ENSMUSG00000062908"
"371","ENSMUSG00000032028"
"372","ENSMUSG00000010651"
"373","ENSMUSG00000111693"
"374","ENSMUSG00000066026"
"375","ENSMUSG00000067144"
"376","ENSMUSG00000038751"
"377","ENSMUSG00000053898"
"378","ENSMUSG00000068874"
"379","ENSMUSG00000059659"
"380","ENSMUSG00000030827"
"381","ENSMUSG00000048949"
"382","ENSMUSG00000081251"
"383","ENSMUSG00000022540"
"384","ENSMUSG00000108438"
"385","ENSMUSG00000003053"
"386","ENSMUSG00000080205"
"387","ENSMUSG00000098678"
"388","ENSMUSG00000026640"
"389","ENSMUSG00000112794"
"390","ENSMUSG00000033066"
"391","ENSMUSG00000082196"
"392","ENSMUSG00000086721"
"393","ENSMUSG00000026409"
"394","ENSMUSG00000066072"
"395","ENSMUSG00000030934"
"396","ENSMUSG00000105928"
"397","ENSMUSG00000041798"
"398","ENSMUSG00000081023"
"399","ENSMUSG00000042579"
"400","ENSMUSG00000030787"
"401","ENSMUSG00000033102"
"402","ENSMUSG00000099858"
"403","ENSMUSG00000041926"
"404","ENSMUSG00000091831"
"405","ENSMUSG00000040297"
"406","ENSMUSG00000110720"
"407","ENSMUSG00000019996"
"408","ENSMUSG00000107552"
"409","ENSMUSG00000021620"
"410","ENSMUSG00000025041"
"411","ENSMUSG00000024352"
"412","ENSMUSG00000025002"
"413","ENSMUSG00000028334"
"414","ENSMUSG00000040998"
"415","ENSMUSG00000034245"
"416","ENSMUSG00000030042"
"417","ENSMUSG00000027952"
"418","ENSMUSG00000071350"
"419","ENSMUSG00000033446"
"420","ENSMUSG00000022528"
"421","ENSMUSG00000027559"
"422","ENSMUSG00000027215"
"423","ENSMUSG00000083439"
"424","ENSMUSG00000108969"
"425","ENSMUSG00000026098"
"426","ENSMUSG00000026849"
"427","ENSMUSG00000038366"
"428","ENSMUSG00000028223"
"429","ENSMUSG00000037966"
"430","ENSMUSG00000109266"
"431","ENSMUSG00000038233"
"432","ENSMUSG00000020919"
"433","ENSMUSG00000033720"
"434","ENSMUSG00000078153"
"435","ENSMUSG00000033174"
"436","ENSMUSG00000037798"
"437","ENSMUSG00000109891"
"438","ENSMUSG00000044676"
"439","ENSMUSG00000021275"
"440","ENSMUSG00000022040"
"441","ENSMUSG00000042333"
"442","ENSMUSG00000055912"
"443","ENSMUSG00000074743"
"444","ENSMUSG00000019944"
"445","ENSMUSG00000032080"
"446","ENSMUSG00000005803"
"447","ENSMUSG00000102545"
"448","ENSMUSG00000031790"
"449","ENSMUSG00000112351"
"450","ENSMUSG00000034584"
"451","ENSMUSG00000042099"
"452","ENSMUSG00000086010"
"453","ENSMUSG00000042348"
"454","ENSMUSG00000102525"
"455","ENSMUSG00000068130"
"456","ENSMUSG00000037296"
"457","ENSMUSG00000026116"
"458","ENSMUSG00000111814"
"459","ENSMUSG00000024747"
"460","ENSMUSG00000017057"
"461","ENSMUSG00000027796"
"462","ENSMUSG00000033685"
"463","ENSMUSG00000061928"
"464","ENSMUSG00000024799"
"465","ENSMUSG00000031844"
"466","ENSMUSG00000020898"
"467","ENSMUSG00000063902"
"468","ENSMUSG00000042246"
"469","ENSMUSG00000029440"
"470","ENSMUSG00000027579"
"471","ENSMUSG00000066543"
"472","ENSMUSG00000025464"
"473","ENSMUSG00000027605"
"474","ENSMUSG00000064254"
"475","ENSMUSG00000054720"
"476","ENSMUSG00000027186"
"477","ENSMUSG00000028410"
"478","ENSMUSG00000041594"
"479","ENSMUSG00000020023"
"480","ENSMUSG00000083707"
"481","ENSMUSG00000021210"
"482","ENSMUSG00000087034"
"483","ENSMUSG00000027076"
"484","ENSMUSG00000002831"
"485","ENSMUSG00000036606"
"486","ENSMUSG00000024132"
"487","ENSMUSG00000082791"
"488","ENSMUSG00000020089"
"489","ENSMUSG00000020733"
"490","ENSMUSG00000092274"
"491","ENSMUSG00000103694"
"492","ENSMUSG00000029369"
"493","ENSMUSG00000081562"
"494","ENSMUSG00000000751"
"495","ENSMUSG00000078502"
"496","ENSMUSG00000089809"
"497","ENSMUSG00000006014"
"498","ENSMUSG00000035356"
"499","ENSMUSG00000027398"
"500","ENSMUSG00000036390"
"501","ENSMUSG00000020644"
"502","ENSMUSG00000024014"
"503","ENSMUSG00000074794"
"504","ENSMUSG00000029380"
"505","ENSMUSG00000015396"
"506","ENSMUSG00000025195"
"507","ENSMUSG00000009772"
"508","ENSMUSG00000020108"
"509","ENSMUSG00000019850"
"510","ENSMUSG00000002289"
"511","ENSMUSG00000032599"
"512","ENSMUSG00000052837"
"513","ENSMUSG00000083392"
"514","ENSMUSG00000030064"
"515","ENSMUSG00000079184"
"516","ENSMUSG00000040964"
"517","ENSMUSG00000053175"
"518","ENSMUSG00000032691"
"519","ENSMUSG00000024423"
"520","ENSMUSG00000078650"
"521","ENSMUSG00000037085"
"522","ENSMUSG00000030847"
"523","ENSMUSG00000037025"
"524","ENSMUSG00000058427"
"525","ENSMUSG00000024401"
"526","ENSMUSG00000036478"
"527","ENSMUSG00000067825"
"528","ENSMUSG00000011179"
"529","ENSMUSG00000081886"
"530","ENSMUSG00000097125"
"531","ENSMUSG00000087579"
"532","ENSMUSG00000078429"
"533","ENSMUSG00000022651"
"534","ENSMUSG00000112395"
"535","ENSMUSG00000047150"
"536","ENSMUSG00000021638"
"537","ENSMUSG00000021270"
"538","ENSMUSG00000003541"
"539","ENSMUSG00000002748"
"540","ENSMUSG00000018166"
"541","ENSMUSG00000055312"
"542","ENSMUSG00000007872"
"543","ENSMUSG00000041483"
"544","ENSMUSG00000001774"
"545","ENSMUSG00000083396"
"546","ENSMUSG00000025185"
"547","ENSMUSG00000032724"
"548","ENSMUSG00000100615"
"549","ENSMUSG00000021868"
"550","ENSMUSG00000026819"
"551","ENSMUSG00000082896"
"552","ENSMUSG00000039395"
"553","ENSMUSG00000083261"
"554","ENSMUSG00000000982"
"555","ENSMUSG00000049521"
"556","ENSMUSG00000039782"
"557","ENSMUSG00000049755"
"558","ENSMUSG00000071256"
"559","ENSMUSG00000056708"
"560","ENSMUSG00000051391"
"561","ENSMUSG00000056608"
"562","ENSMUSG00000029246"
"563","ENSMUSG00000083899"
"564","ENSMUSG00000080950"
"565","ENSMUSG00000039270"
"566","ENSMUSG00000030126"
"567","ENSMUSG00000028240"
