"","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000034936",-3.07864520289956,2.90751857949046,292.825417483054,1.2048515075361e-65,2.26837393323821e-61
"ENSMUSG00000053175",3.53751144700645,3.2489312617026,163.216517946594,2.24346957552763e-37,2.11189008492293e-33
"ENSMUSG00000027398",4.72861044766821,1.18662516728807,152.082337673301,6.07897674855246e-35,3.81496317483324e-31
"ENSMUSG00000002289",-3.45514510874565,5.3234796931989,145.63726221267,1.558266183721e-33,7.33436936022883e-30
"ENSMUSG00000035356",2.30498930850311,2.35677119616988,134.175676104807,5.00088350418772e-31,1.88303267466684e-27
"ENSMUSG00000020644",2.28266326946793,5.62679463366487,130.206148950302,3.69355539620163e-30,1.15897612407147e-26
"ENSMUSG00000020108",-3.65510974504031,1.92333061151823,116.957649442177,2.9326336431764e-27,7.88752765715458e-24
"ENSMUSG00000019850",3.11938919691633,2.13831543538423,116.191447891366,4.31558923772672e-27,9.68803705795703e-24
"ENSMUSG00000037411",5.31404470355688,0.388819825127142,116.051452506839,4.63123883367575e-27,9.68803705795703e-24
"ENSMUSG00000032599",-2.16022483992342,3.20442605331587,115.131173767358,7.36602681931188e-27,1.38680186927185e-23
"ENSMUSG00000047109",2.15533341999829,2.06076361505007,112.943915370322,2.21965474853245e-26,3.79903999551096e-23
"ENSMUSG00000040891",1.84778774067272,5.67203684868417,110.329570948729,8.29814993469361e-26,1.30191057350397e-22
"ENSMUSG00000020484",2.06491528463324,7.16211532168599,103.41272082879,2.72121865137995e-24,3.94095258073309e-21
"ENSMUSG00000078650",-5.49943321679995,6.81204970841612,99.887798923121,1.61279761305918e-23,2.16886719007609e-20
"ENSMUSG00000025195",-1.42409984677181,4.11542857808825,99.2417401467063,2.23486765377553e-23,2.80505688784213e-20
"ENSMUSG00000021281",1.81860941659523,3.33504112569902,95.8554078414042,1.23587965404848e-22,1.45424414042318e-19
"ENSMUSG00000036478",-1.52986029784608,4.03525651957409,93.8617215983135,3.38354672848204e-22,3.74717848571361e-19
"ENSMUSG00000071856",-1.42906005938557,4.95442982295386,91.5743674380339,1.0747620587757e-21,1.12414140447611e-18
"ENSMUSG00000013275",2.35963064565688,1.8197922400407,91.0782586131528,1.38100760791048e-21,1.3684331702174e-18
"ENSMUSG00000024014",2.10308051785392,2.90388640804451,86.5069840238846,1.39244696337711e-20,1.31077994897505e-17
"ENSMUSG00000047822",2.69181726058389,4.88885186411042,85.9317992621958,1.86249567761837e-20,1.66977172012005e-17
"ENSMUSG00000053113",4.2136736703489,4.10663919339781,83.3728532621339,6.79487200669903e-20,5.81486614864194e-17
"ENSMUSG00000036390",4.0560316504795,0.953565803335335,81.8938994901229,1.4359182997295e-19,1.17539277517423e-16
"ENSMUSG00000018899",1.90135928090832,3.64620921906061,81.3346245828935,1.90558516177285e-19,1.49485216002906e-16
"ENSMUSG00000030087",-1.87058000340991,6.06140677441537,80.7436788807468,2.56978738136551e-19,1.93525548115873e-16
"ENSMUSG00000047492",1.84864641992054,4.91693937019142,77.5250795757715,1.31047860506162e-18,9.48937719134428e-16
"ENSMUSG00000022951",2.394945935522,4.07782786509553,75.5922687906726,3.48724289238997e-18,2.43164155314911e-15
"ENSMUSG00000031431",-2.6169805455203,6.49438495419046,75.0483324513334,4.59330751874078e-18,3.08850716626188e-15
"ENSMUSG00000037405",2.58098243670585,3.01897151723716,74.6692141058059,5.56573040946687e-18,3.61331056617355e-15
"ENSMUSG00000056708",2.59340371871397,2.13111665388736,73.7673929690946,8.78864600207829e-18,5.5154612760376e-15
