"","x"
"491","Cd14"
"492","Csf3r"
"493","Spic"
"494","Ccl3"
"495","Gm37254"
"496","Sema4b"
"497","E2f8"
"498","Serpine1"
"499","Zfp36l1-ps"
"500","Sema6b"
"501","E430021H15Rik"
"502","Tnfaip3"
"503","Zfp36l1"
"504","Retnlg"
"505","Osgin2"
"506","D17H6S53E"
"507","Atp7a"
"508","Gm43870"
"509","Usp31"
"510","Arhgef26"
"511","Ppp2r5e"
"512","Nfkbiz"
"513","Ier3"
"514","Cxcl1"
"515","Rlf"
"516","Zyg11a"
"517","Nlrp3"
"518","B4galt5"
"519","Hspa4l"
"520","Junb"
"521","Naif1"
"522","Ralgapb"
"523","Klf6"
"524","Hivep1"
"525","Zdhhc13"
"526","D5Ertd579e"
"527","Neurl4"
"528","Zcchc4"
"529","Gm37530"
"530","Gm21955"
"531","Ap5b1"
"532","Igsf6"
"533","B3galt6"
"534","Crebzf"
"535","Itih3"
"536","Hjv"
"537","Gm5951"
"538","Gm13363"
"539","Gm5582"
"540","Gm15801"
"541","Gm8783"
"542","Gna11"
"543","4732416N19Rik"
"544","Ptp4a1"
"545","Apba3"
"546","Rel"
"547","4632427E13Rik"
"548","Tmc8"
"549","Ddx28"
"550","Tacc2"
"551","Rhbdf2"
"552","Samd1"
"553","Gm15635"
"554","Ier5"
"555","Plaur"
"556","Arhgap31"
"557","Kcnb1"
"558","Pik3r5"
"559","Lsm3"
"560","4930512M02Rik"
"561","Ubtf"
"562","Kifbp"
"563","Gm7265"
"564","Gm39041"
"565","Gm24046"
"566","Sema4c"
"567","Gm30301"
"568","Rny1"
"569","Gm38042"
"570","Chst10"
"571","Gm26876"
"572","Vwa1"
"573","Tlcd5"
"574","Gm25395"
"575","Gm12424"
"576","Gm47145"
"577","Bag6"
"578","Rhob"
"579","E130317F20Rik"
"580","Usp22"
"581","H3f3b"
"582","Gm6485"
"583","Jak3"
"584","Teddm2"
"585","Lzts1"
"586","Zfp105"
"587","Chrd"
"588","Timeless"
"589","Rufy2"
"590","Gm43318"
"591","Atf7ip"
"592","Spata7"
"593","Gpr160"
"594","Xpo1"
"595","Msl3l2"
"596","Sema3f"
"597",NA
"598","Gm30948"
"599","6030443J06Rik"
"600","Lzts2"
"601","Gimap6"
"602","Gm45091"
"603","Zfp3"
"604","Flot1"
"605","Mnt"
"606","Brd8"
"607","C3ar1"
"608","Fam120b"
"609","Trim24"
"610","Lilr4b"
"611","Snupn"
"612","Fubp1"
"613","Snrnp35"
"614","Hmces"
"615","Eif6"
"616","Eif2b2"
"617","Eif3d"
"618","Ddx56"
"619","Dnajc11"
"620","Gnl2"
"621","Gm26648"
"622","Taf9-ps"
"623","Creb3"
"624","Adsl"
"625","Tchh"
"626","Gm14419"
"627","Gm14295"
"628","Sec24c"
"629","Tnfrsf1a"
"630","Gm6375"
"631","Gm8543"
"632","Gm5388"
"633","Actg-ps1"
"634","Gm8399"
"635","Gm12003"
"636","Actg1"
"637","Gm12715"
"638","Kdm5c"
"639","Mid1-ps1"
"640","Serpina7"
"641","Orm2"
"642","Orm1"
"643","Orm3"
"644","Nrep"
"645","Gm47692"
"646","Cxcl13"
"647","Nfkb2"
"648","Fpr2"
"649","Saa2"
"650","Steap4"
"651","Saa1"
"652","Tlr2"
"653","Birc2"
"654","C5ar1"
"655","Slc30a5"
"656","Plrg1"
"657","Nfkbie"
"658","Slc39a14"
"659","Map7d1"
"660","Trim3"
"661","Slc39a10"
"662","Serpina3n"
"663","Il1rn"
"664","Gm48478"
"665","Slc2a6"
"666","Gm45774"
"667","Sele"
"668","Acod1"
"669","Plek"
"670","Marcksl1"
"671","1810064F22Rik"
"672",NA
"673","9130023H24Rik"
"674","Rgp1"
"675","Cdc42se1"
"676","Epm2aip1"
"677","Cstf2t"
"678","Gata4"
"679","Rpusd2"
"680","Spin4"
"681","Brf2"
"682","Zfp27"
"683","Srrm2"
"684","Gm6175"
"685","Sh3bp5l"
"686","Tmem185b"
"687","Azin1"
"688","Srek1"
"689","Zfp971"
"690","Zfp968-ps"
"691","Cdc42ep2"
"692","Zfp931"
"693","Eif2b4"
"694","AW209491"
"695","Ncbp1"
"696","Fgl1"
"697","Abcc1"
"698","Yju2"
"699","Serpina3c"
"700","Ap3d1"
"701","Snapc3"
"702","Gm19950"
"703","Srsf7"
"704","Abcf3"
"705","Lyar"
"706","Arnt"
"707","Eif3b"
"708","Cox10"
"709","Dnajc17"
"710","Ubxn4"
"711","Per2"
"712","Pcbp1"
"713","Zfp322a"
"714","Exosc10"
"715","Chil3"
"716","Mtrex"
"717","Hamp"
"718","Sec31a"
"719","Xpo4"
"720","Irgq"
"721","Tbl2"
"722","Pfdn4"
"723","Eif4a1"
"724","Gm10030"
"725","Morf4l2"
"726","Gm7803"
"727","Mybbp1a"
"728","Rrp12"
"729","Secisbp2"
"730","Ruvbl2"
"731","Nol6"
"732","Ipo4"
"733","Pdcd11"
"734","Blzf1"
"735","Ddx18"
"736","Znhit2"
"737","Abcf2"
"738","Elp1"
"739","Lrig1"
"740","Rnf38"
"741","Ahr"
"742","Bach1"
"743","Atg14"
"744","Pcm1"
"745","Fgd5"
"746","Morc3"
"747","Myd88"
"748","Bcl2a1a"
"749","Rassf4"
"750","Syk"
"751","Tnfaip2"
"752","Slc41a1"
"753","St3gal4"
"754","Ell"
"755","Fpr1"
"756","Elf3"
"757","Il17ra"
"758","Icam1"
"759","Relb"
"760","D11Wsu47e"
"761","Socs2"
"762","3300002I08Rik"
"763","Hcar2"
"764","Ptpn2"
"765","Map3k1"
"766","Lemd3"
"767","Gan"
"768","Ccl2"
"769","Zfp429"
"770","Sowahc"
"771","Zfp97"
"772","Zfp960"
"773","Cep85"
"774","Cbfa2t3"
"775","Heatr5b"
"776","Alg12"
"777","Mapk14"
"778","Nf2"
"779","Tfe3"
"780","Cherp"
"781","Zfp809"
"782","Tefm"
"783","Mtss1"
"784","Id2"
"785","Rexo1"
"786","Lilrb4a"
"787","Rfx1"
"788","Snhg17"
"789","Rnf31"
"790","Irf2bp1"
"791","Pramel12"
"792","Mars2"
"793","Zfp68"
"794","Grhl1"
"795","Dynll1"
"796","Cipc"
"797","Arid5a"
"798","Rcan1"
"799","Ccno"
"800","Etv3"
"801","Foxa3"
"802","Pex26"
"803","Ets2"
"804","Gm45776"
"805","Bcor"
"806","Zbtb46"
"807","Ncoa6"
"808","Cldn14"
"809","Irf1"
"810","S100a9"
"811","Hmox1"
"812","Icosl"
"813","Mmp8"
"814","Gm35808"
"815","Map3k14"
"816","Jade3"
"817","Ncoa3"
"818","Bcl3"
"819","Cxcl10"
"820","Samsn1"
"821","Sbno2"
"822","Gm38377"
"823","Rnf144b"
"824","Kifc3"
"825","Gm14636"
"826","Sec14l1"
"827","Mefv"
"828","Ptpn12"
"829","Ptger4"
"830","Zfp1"
"831","Nab2"
"832","Gm31774"
"833","Prkab2"
"834","Slc9a3r2"
"835","Sowahb"
"836","Sh2b2"
"837","Rnf186"
"838","Onecut1"
"839","Egfros"
"840","Zfp768"
"841","Mmp17"
"842","Cox19"
"843","Il1b"
"844","Ripor1"
"845","Cish"
"846","Rgs3"
"847","Gm5763"
"848","Foxa2"
"849","Zfp870"
"850","Zscan22"
"851","Med22"
"852","1700045I11Rik"
"853","Thumpd3"
"854","Atf3"
"855","2310057M21Rik"
"856","Cdc34"
"857","Ercc6"
"858","Ncdn"
"859","Surf2"
"860","Btbd10"
"861","Utp18"
"862","Fem1al"
"863","Fem1a"
"864","Hspa4"
"865","Ddx27"
"866","Sf3a1"
"867","Mtrr"
"868","Arf6"
"869","Ago2"
"870","Rbm10"
"871","Foxn2"
"872","Ndufaf4"
"873","Trip11"
"874","Prelid3b"
"875","Tiparp"
"876","Ppan"
"877","Ttpal"
"878","Rrp8"
"879","Gimap9"
"880","Eef1e1"
"881","Ddx20"
"882","Ngdn"
"883","Sel1l3"
"884","Wdr75"
"885","Pwp2"
"886","Spata5"
"887","Taf4b"
"888","Utp15"
"889","Nufip1"
"890","Vps37b"
"891","Baz1a"
"892","S100a8"
"893","Cbfb"
"894","Zbtb40"
"895","Pus7l"
"896","Ikzf4"
"897","Mettl18"
"898","Ranbp6"
"899","Gck"
"900","Rnd3"
"901","Ccnj"
"902","Snx11"
"903","Zfp51"
"904","Socs5"
"905","Polr2h"
"906","Prps1l3"
