"","x"
"595","ENSMUSG00000035621"
"596","ENSMUSG00000018168"
"597","ENSMUSG00000026610"
"598","ENSMUSG00000025223"
"599","ENSMUSG00000019792"
"600","ENSMUSG00000100658"
"601","ENSMUSG00000028124"
"602","ENSMUSG00000028772"
"603","ENSMUSG00000027007"
"604","ENSMUSG00000072946"
"605","ENSMUSG00000007617"
"606","ENSMUSG00000019256"
"607","ENSMUSG00000103257"
"608","ENSMUSG00000022146"
"609","ENSMUSG00000038777"
"610","ENSMUSG00000041132"
"611","ENSMUSG00000043602"
"612","ENSMUSG00000042677"
"613","ENSMUSG00000051735"
"614","ENSMUSG00000022558"
"615","ENSMUSG00000105733"
"616","ENSMUSG00000060131"
"617","ENSMUSG00000042079"
"618","ENSMUSG00000039376"
"619","ENSMUSG00000026482"
"620","ENSMUSG00000067081"
"621","ENSMUSG00000021624"
"622","ENSMUSG00000047880"
"623","ENSMUSG00000050390"
"624","ENSMUSG00000001288"
"625","ENSMUSG00000022184"
"626","ENSMUSG00000038582"
"627","ENSMUSG00000044757"
"628","ENSMUSG00000110071"
"629","ENSMUSG00000027293"
"630","ENSMUSG00000090066"
"631","ENSMUSG00000021501"
"632","ENSMUSG00000015944"
"633","ENSMUSG00000078651"
"634","ENSMUSG00000049866"
"635","ENSMUSG00000078202"
"636","ENSMUSG00000063077"
"637","ENSMUSG00000097586"
"638","ENSMUSG00000086430"
"639","ENSMUSG00000097504"
"640","ENSMUSG00000033152"
"641","ENSMUSG00000026857"
"642","ENSMUSG00000074093"
"643","ENSMUSG00000039616"
"644","ENSMUSG00000074743"
"645","ENSMUSG00000087108"
"646","ENSMUSG00000035697"
"647","ENSMUSG00000037876"
"648","ENSMUSG00000079434"
"649","ENSMUSG00000023078"
"650","ENSMUSG00000006585"
"651","ENSMUSG00000034247"
"652","ENSMUSG00000024235"
"653","ENSMUSG00000008435"
"654","ENSMUSG00000035164"
"655","ENSMUSG00000047719"
"656","ENSMUSG00000036306"
"657","ENSMUSG00000084131"
"658","ENSMUSG00000043336"
"659","ENSMUSG00000108752"
"660","ENSMUSG00000023994"
"661","ENSMUSG00000050947"
"662","ENSMUSG00000031304"
"663","ENSMUSG00000028271"
"664","ENSMUSG00000048489"
"665","ENSMUSG00000071302"
"666","ENSMUSG00000071317"
"667","ENSMUSG00000102401"
"668","ENSMUSG00000051375"
"669","ENSMUSG00000024302"
"670","ENSMUSG00000059810"
"671","ENSMUSG00000026581"
"672","ENSMUSG00000027887"
"673","ENSMUSG00000032666"
"674","ENSMUSG00000029482"
"675","ENSMUSG00000008575"
"676","ENSMUSG00000052852"
"677","ENSMUSG00000070000"
"678","ENSMUSG00000085411"
"679","ENSMUSG00000062234"
"680","ENSMUSG00000036461"
"681","ENSMUSG00000026628"
"682","ENSMUSG00000051367"
"683","ENSMUSG00000034853"
"684","ENSMUSG00000041891"
"685","ENSMUSG00000024803"
"686","ENSMUSG00000072568"
"687","ENSMUSG00000022504"
"688","ENSMUSG00000038037"
"689","ENSMUSG00000025185"
"690","ENSMUSG00000052751"
"691","ENSMUSG00000055782"
"692","ENSMUSG00000024696"
"693","ENSMUSG00000039457"
"694","ENSMUSG00000038663"
"695","ENSMUSG00000037337"
"696","ENSMUSG00000045954"
"697","ENSMUSG00000084949"
"698","ENSMUSG00000019823"
"699","ENSMUSG00000008193"
"700","ENSMUSG00000063760"
"701","ENSMUSG00000026888"
"702","ENSMUSG00000003882"
"703","ENSMUSG00000024949"
"704","ENSMUSG00000021716"
"705","ENSMUSG00000048865"
"706","ENSMUSG00000096929"
"707","ENSMUSG00000022507"
"708","ENSMUSG00000025402"
"709","ENSMUSG00000028917"
"710","ENSMUSG00000046808"
"711","ENSMUSG00000083011"
"712","ENSMUSG00000036975"
"713","ENSMUSG00000020027"
"714","ENSMUSG00000060913"
"715","ENSMUSG00000034116"
"716","ENSMUSG00000024759"
"717","ENSMUSG00000025271"
"718","ENSMUSG00000036087"
"719","ENSMUSG00000021796"
"720","ENSMUSG00000090086"
"721","ENSMUSG00000074102"
"722","ENSMUSG00000019923"
"723","ENSMUSG00000059994"
"724","ENSMUSG00000049521"
"725","ENSMUSG00000038604"
"726","ENSMUSG00000021423"
"727","ENSMUSG00000103094"
"728","ENSMUSG00000029659"
"729","ENSMUSG00000024772"
"730","ENSMUSG00000108709"
"731","ENSMUSG00000017774"
