"","x"
"182","Ralgds"
"183","Fgb"
"184","Prg4"
"185","Serpina10"
"186","Slc12a4"
"187","Isyna1"
"188","Acvrl1"
"189","Tmed8"
"190","Gdi1"
"191","2900052L18Rik"
"192","Ift80"
"193","Sall2"
"194","Gm4673"
"195","Map1s"
"196","Ap3s2"
"197","Tubgcp3"
"198","Nmrk1"
"199","Cebpa"
"200","Zfp788"
"201","Gm45724"
"202","Lmnb1"
"203","Zfp53"
"204","Gm37091"
"205","Zfp329"
"206","Ptpn3"
"207","Mlh3"
"208","Myorg"
"209","Lima1"
"210","Irf5"
"211","Atp8b1"
"212","Plk2"
"213","Mfsd6"
"214","Ccnd1"
"215","Camkk2"
"216","1810058I24Rik"
"217","Dxo"
"218","Slc35d1"
"219","Zbtb20"
"220","D630039A03Rik"
"221","Homer2"
"222","Tmem18"
"223","Pdilt"
"224","Frrs1"
"225","Inhba"
"226","3110082I17Rik"
"227","Gm48348"
"228","Fabp5"
"229","Gm6166"
"230","Efna1"
"231","Zfp39"
"232","Hjurp"
"233","Pars2"
"234","Zhx2"
"235","Myo18a"
"236","Myh9"
"237","Zfp157"
"238","Actb-ps1"
"239","Gm4750"
"240","Stap2"
"241","Acta1"
"242","Ints7"
"243","Tgm2"
"244","Cldn2"
"245","Tgm1"
"246","Zfp503"
"247","Tspan4"
"248","Nat8f4"
"249","Nat8f2"
"250","F3"
"251","Gm11963"
"252","Dusp10"
"253","Tacc1"
"254","Bcar1"
"255","Slc41a2"
"256","Il13ra1"
"257","Erlin1"
"258","Olfr1000"
"259","Trp53"
"260","Nfyb"
"261","Alad"
"262","Gabpb1"
"263","Gm44950"
"264","Hic1"
"265","2900026A02Rik"
"266","Pik3ap1"
"267","B430306N03Rik"
"268","5430403G16Rik"
"269","Prtn3"
"270","AI661453"
"271","Mid1ip1"
"272","Gse1"
"273","Prok1"
"274","Ifi35"
"275","Dtwd1"
"276","Iffo2"
"277","Hdhd3"
"278","Rnf43"
"279","Usf1"
"280","Cyb561"
"281","Rbm43"
"282","Gas6"
"283","S1pr5"
"284","Olfr1388"
"285","Cep162"
"286","Zfp518b"
"287","Pomk"
"288","Gm8883"
"289","Nrp1"
"290","Rasl11b"
"291","Fat1"
"292","Gm11212"
"293","Epha1"
"294","Fam228b"
"295","Dact1"
"296","Ccdc9b"
"297","Gm10509"
"298","Gm12258"
"299","Gm45909"
"300","Tlr5"
"301","Nfe2l2"
"302","Ripor3"
"303","Blnk"
"304","Rhou"
"305","Rgl1"
"306","Tmco6"
"307","Bmp2"
"308","Klhl6"
"309","Hdac5"
"310","Gm43189"
"311","Bicral"
"312","Marco"
"313","Bin2"
"314","Fam160b1"
"315","Fzd5"
"316","Ptpn21"
"317","Tssc4"
"318","Tnks1bp1"
"319","Foxp4"
"320","Cdh4"
"321","Oasl1"
"322","Parp9"
"323","AW011738"
"324","Inpp5f"
"325","E2f2"
"326","Anks4b"
"327","Pus1"
"328","Qtrt1"
"329","Ficd"
"330","Zbtb8a"
"331","Alg2"
"332","Tmem39a"
"333","Fzd7"
"334","Supv3l1"
"335","Trmt6"
"336","Gm16286"
"337","Pelp1"
"338","Nfrkb"
"339","Polk"
"340","Polr3h"
"341","Tipin"
"342","E430018J23Rik"
"343","Gm36445"
"344","Sgsm1"
"345","Lss"
"346","Insig1"
"347","Gbp10"
"348","Gbp6"
"349","Nme6"
"350","Sec23b"
"351","Acsl3"
"352","Ifi47"
"353","Gm5530"
"354","AW112010"
"355","Lbr"
"356","Gvin-ps1"
"357","Msmo1"
"358","Fdft1"
"359","Jpt2"
"360","Stk38l"
"361","Pcsk9"
"362","Idi1-ps3"
"363","Idi1-ps2"
"364","Idi1-ps1"
"365","Idi1"
"366","Saa3"
"367","Lcn2"
"368","Isg15"
"369","Arfgap3"
"370","Bhlha15"
"371","Fndc3b"
"372","Cpne8"
"373","Srm"
"374","Srp68"
"375","Preb"
"376","Mettl1"
"377","Rars"
"378","Arfgap1"
"379","Tifa"
"380","Apcs"
"381","Gbp11"
"382","Stat3"
"383","Sh3bp2"
"384","Ung"
"385","Ptpn1"
"386","Zfp324"
"387","Aacs"
"388","Zfp40"
"389","Mctp2"
"390","Cers6"
"391","Tasor2"
"392","Nos1ap"
"393","Alpk1"
"394","Tbc1d24"
"395","Rabggta"
"396","Irak3"
"397","Tbc1d10a"
"398","Tsen2"
"399","Gm42604"
"400","Chmp4c"
"401","Gmppb"
"402","Zbp1"
"403","Utp14b"
"404","Kctd7"
"405","Slc26a2"
"406","Rtp4"
"407","Adar"
"408","Znfx1"
"409","Prpf31"
"410","Gm20939"
"411","Gm35315"
"412","Gm45792"
"413","Gemin5"
"414","Akt1"
"415","Gimd1"
"416","Dnajc12"
"417","Cog8"
"418","Msr1"
"419","Cyp26a1"
"420","Srebf1"
"421","Fasn"
"422","Nek6"
"423","Rfx5"
"424","Adgrl2"
"425","Zfp760"
"426","Lrrc42"
"427","Rgs12"
"428","Spsb4"
"429","Rxrg"
"430","Pou2f1"
"431","Afp"
"432","Farp1"
"433","Cyp2u1"
"434","Ptk6"
"435","Phldb2"
"436","Slc36a1"
"437","Gm15318"
"438","Ihh"
"439","Tns3"
"440","Shroom3"
"441","Atxn1"
"442","Slc66a2"
"443","Ccdc57"
"444","Ddx58"
"445","Asap3"
"446","Psmb9"
"447","Cldn3"
"448","Trim26"
"449","Gm7694"
"450","Cenpj"
"451","Arap1"
"452","Gpsm2"
"453","Tnfrsf14"
"454","Eepd1"
"455","Acot11"
"456","Tnfaip8l3"
"457","Nat2"
"458","Pml"
"459","Tmco4"
"460","Trim34b"
"461","Trim34a"
"462","Tnfsf10"
"463","Trim12c"
"464","Parp10"
"465","Tap1"
"466","Lhfpl2"
"467","Spata13"
"468","Pilrb1"
"469","Tek"
"470","Ndufaf1"
"471","Ppp1r14a"
"472","Olfr1036"
"473","Gm11787"
"474","Psd4"
"475","Gna14"
"476","Fam78a"
"477","Megf8"
"478","4632428C04Rik"
"479","Pcnx4"
"480","Iqce"
"481","B4galnt3"
"482","Cyp26b1"
"483","Cyp2d37-ps"
"484","Rnf152"
"485","Mn1"
"486","Bmf"
"487","Nr3c2"
"488","Nlrx1"
"489","Efemp2"
"490","Cited2"
"491","Klhl5"
"492","Apol7c"
"493","Apol7a"
"494","Tmppe"
"495","Dck"
"496","Gm10043"
"497","Nat8f7"
"498","Rab23"
"499","Cenpl"
"500","Olfml1"
"501","Ext1"
"502","Rbl1"
"503","Tmem268"
"504","Zfp395"
"505","Fzd6"
"506","Nphp3"
"507","Apol9b"
"508","Apol9a"
"509","Srp9"
"510","Cd2ap"
"511","Cilk1"
"512","Hdac9"
"513","Chst14"
"514","Smc3"
"515","Sec63"
"516","Tut7"
"517","Slc28a2"
"518","Rhoh"
"519","Tmsb4x"
"520","Siah2"
"521","Gm11423"
"522","Akr1b8"
"523","Dpysl3"
"524","Slc23a2"
"525","Kdr"
"526","Itpkb"
"527","Fat4"
"528","Dixdc1"
"529","Fads3"
"530","Prkd3"
"531","Enho"
"532","F2r"
"533","Fbxl21"
"534","Herc3"
"535","Sdc3"
"536","Serinc5"
"537","Tut4"
"538","1810034E14Rik"
"539","Rasa3"
"540","Cyfip2"
"541","Nup210"
"542","Ror1"
"543","Rps6ka1"
"544","Ninj1"
"545","Cnn2"
"546","Hcn3"
"547","Pstpip2"
"548","Gm37784"
"549","Zfc3h1"
"550","Edem2"
"551","Aldh1a7"
"552","Rnf181"
"553","Gm11575"
"554","Gm10177"
"555","Gm19680"
"556","Asph"
"557","Acly"
"558","Gm5873"
"559","Gm8163"
"560","Gsta1"
"561","Gm3776"
"562","Paox"
"563","Gm31520"
"564","Abcb10"
"565","Tkt"
"566","Ikbkb"
"567","Slc33a1"
"568","Rgn"
"569","Gm12494"
"570","Cyp4f14"
"571","Gpr155"
"572","Gstm3"
"573","Slc6a6"
"574","Mvk"
"575","Sc5d"
"576","Ccl9"
"577","Gm6781"
"578","Mmab"
"579","Gm3555"
"580","Nans"
"581","Dhcr7"
"582","Pmvk"
"583","Rdh11"
"584","Gm3571"
"585","Nsdhl"
"586","Fbxl18"
"587","Cyp2g1"
"588","Sh3bgrl2"
"589","Fam149a"
"590","Ugt2b35"
"591","Gm18635"
"592","Arhgap29"
"593","Eif2ak4"
"594","Mbl1"
"595","Rpusd3"
"596","Acsm5"
"597","Serpina6"
"598","Cyp2c70"
"599","Exph5"
"600","Adh6-ps1"
"601","Aox1"
"602","Pgap1"
"603","Gpc4"
"604","Slc3a1"
"605","Keg1"
"606","Hao1"
"607","Ern1"
"608","Pter"
"609","Slc25a37"
"610","Tubb5"
"611","Slc9a3r1"
"612","Nudt7"
"613","Psmb10"
"614","Depdc7"
"615","Slc1a4"
"616","Ly6g2"
"617","Iigp1"
"618","St6gal1"
"619","Dap"
"620","Arhgef10l"
"621","Sh2d4a"
"622","Gm12966"
"623","Srsf5"
"624","Gvin3"
"625","Bst2"
"626","Mbl2"
"627","Mcm10"
"628","Frk"
"629","Carmil1"
"630","Nr2f2"
"631","Chst7"
"632","Tdp2"
"633","Akr1b3"
"634","Gm5182"
"635","Bcar3"
"636","Dclk3"
"637","Mycn"
"638","Hes6"
"639","Gm10320"
"640","Nsun4"
"641","Inmt"
"642","2610002M06Rik"
"643","Ces2d-ps"
"644","Lyn"
"645","Sec61b"
"646","Flna"
"647","Uba7"
"648","Lrat"
"649","Rassf8"
"650","Syt1"
"651","Masp1"
"652","Itpripl1"
"653","Fras1"
"654","Cebpe"
"655","Hsd3b5"
"656","Gm4450"
"657","Gm10681"
"658","Hsd3b4"
"659","Col27a1"
"660","Serpina12"
"661","Gm9678"
"662","Gm19211"
"663","Gm19210"
"664","Selenbp2"
"665","Selenbp1"
"666","Acsm2"
"667","Cdh1"
"668","Slc22a7"
"669","Abhd18"
"670","Hsd3b3"
"671","Hsd3b6"
"672","Hsd3b2"
"673","Gm15998"
"674","Ulk2"
"675","2310001H17Rik"
"676","Car3"
"677","Slc35d2"
"678","Rab17"
"679","Ighd"
"680","Gcat"
"681","1810008I18Rik"
"682","Tmem150a"
"683","Ptprf"
"684","Sort1"
"685","Hnf4aos"
"686","Cip2a"
"687","Tmtc4"
"688","Plxnb2"
"689","Enpep"
"690","Slc35a1"
"691","Pla1a"
"692","Prkcd"
"693","Olfr1034"
"694","Nrn1"
"695","Cmtm6"
"696","Akr1c20"
"697","Idh1"
"698","Gstm1"
"699","Cyp2c29"
"700","Cyp2c53-ps"
"701","Akr1c14"
"702","Aox3"
"703","Slc25a23"
"704","Impa1"
"705","Fgfr2"
"706","Svil"
"707","Slc22a27"
"708","Abca3"
"709","Slc22a29"
"710","Slc22a30"
"711","Slc22a28"
"712","Slc22a19"
"713","Dpy19l3"
"714","Arhgap26"
"715","Bdh2"
"716","Cyp1a2"
"717","Gamt"
"718","Cyp1a1"
"719","Akr1c6"
"720","Sigirr"
"721","Tmem14a"
"722","Lect2"
"723","Gm6831"
"724","Nit2"
"725","Timd2"
"726","Mgam"
"727","Nudt2"
"728","Adh4"
"729","Abca2"
"730","Nxpe2"
"731","Ociad2"
"732","Habp2"
"733","Brip1os"
"734","Ghr"
"735","Tiam1"
"736","Zfp367"
"737","Setd6"
"738","Galnt10"
"739","Ggcx"
"740","Slc26a11"
"741","Mlxipl"
"742","Lasp1"
"743","Srms"
"744","Gm4875"
"745","Gm32872"
"746","Dsp"
"747","Ptcra"
"748","Mfhas1"
"749","Comt"
"750","Gsap"
"751","Tbcel"
"752","Hsd17b2"
"753","Lin7a"
"754","Gm4951"
"755","Dlc1"
"756","Fermt2"
"757","Map3k4"
"758","Myct1"
"759","Pdcd4"
"760","Ncald"
"761","Gm7676"
"762","Sema4a"
"763","Rnpep"
"764","Pms1"
"765","Slc13a3"
"766","Pilra"
"767","Bach2"
"768","Cpb2"
"769","Plekha2"
"770","Gm45782"
"771","Fbxw17"
"772","Rap2a"
"773","Eif4ebp2"
"774","1700028E10Rik"
"775","Pea15a"
"776","Pkhd1"
"777","Meiob"
"778","Olfr1032"
"779","Chml"
"780","Lrp3"
"781","C8a"
"782","Mmp15"
"783","Casp12"
"784","Pm20d1"
"785","Isoc1"
"786","Dexi"
"787","1700066M21Rik"
"788","Sord"
"789","Lmbrd2"
"790","Mob1b"
"791","Hnf1aos1"
"792","Dennd11"
"793","H2az1"
"794","Ago1"
"795","Syne2"
"796","Agrn"
"797","Ugt2b37"
"798","Ugt2b38"
"799","Ugt2b5"
"800","Ces1f"
"801","Slc6a13"
"802","Gatm"
"803","Ly6a"
"804","Rab3il1"
"805","Gm9833"
"806","Septin10"
"807","Wdr6"
"808","Mr1"
"809","Snx30"
"810","D130043K22Rik"
"811","2310040G24Rik"
"812","Kidins220"
"813","Nras"
"814","Manba"
"815","Tigd2"
"816","Plekhf2"
"817","Albfm1"
"818","Gng12"
"819","Eipr1"
"820","Gsta2"
"821","Gsta5"
"822","Cnp"
"823","Casp3"
"824","Commd7"
"825","Pm20d2"
"826","Fbxo25"
"827","Gstm6"
"828","Gstm2-ps1"
"829","Haao"
"830","Tlcd2"
"831","Cyp2c55"
"832","Pygl"
"833","Sqor"
"834","Gm8834"
"835","Cyb5b"
"836","Gsta3"
"837","Abcb11"
"838","AI182371"
"839","Cyb5r3"
"840","Cyp2r1"
"841","Nat8f1"
"842","Nat8b-ps"
"843","Scpep1"
"844","Afm"
"845","Gm12499"
"846","Ly6e"
"847","Gstt1"
"848","Rngtt"
"849","Gsta4"
"850","Gstm2"
"851","Slc25a17"
"852","Srpk2"
"853","Brip1"
"854","Fam171a1"
"855","Ppm1f"
"856","Cyp2c40"
"857","Cyp2c69"
