"","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000034936",-1.62037435130022,2.90751857949046,97.385811851087,5.70533843933401e-23,1.07414406797341e-18
"ENSMUSG00000023034",4.23226719787467,0.478031112691746,56.1757776920121,6.62729871357909e-14,6.23860764402767e-10
"ENSMUSG00000047492",1.3714560645991,4.91693937019142,43.4075281112376,4.44474871617347e-11,2.78937613597993e-07
"ENSMUSG00000032515",1.86882110924072,2.72492007552964,40.678384661499,1.79461367244769e-10,6.85259050778372e-07
"ENSMUSG00000030762",-2.46063831735522,3.62345576418034,40.6510612241122,1.81988381255211e-10,6.85259050778372e-07
"ENSMUSG00000037797",-1.67407077265366,4.89223842210161,39.3580906341717,3.52788075230532e-10,1.10699018206087e-06
"ENSMUSG00000047822",1.76074353021606,4.88885186411042,37.9398371155091,7.2960137855644e-10,1.96231502201173e-06
"ENSMUSG00000029135",1.17838829297416,2.66370098667199,37.5216517417125,9.04038369623088e-10,2.12754129811174e-06
"ENSMUSG00000048489",-2.59990574509352,2.80798448233188,37.0015357368099,1.18036241348376e-09,2.46918701762875e-06
"ENSMUSG00000031258",3.18271775857215,0.765086660534338,35.0432678186501,3.22459888621949e-09,5.61282926264744e-06
"ENSMUSG00000070044",-1.13780115457844,3.03101700054008,35.0104581609407,3.27939246237435e-09,5.61282926264744e-06
"ENSMUSG00000003134",1.28795428886191,2.99217155239296,34.6752045204217,3.89561975695996e-09,6.11190276369043e-06
"ENSMUSG00000028680",1.96405431094412,3.82489198473123,34.4424353207332,4.39045840611101e-09,6.35839695475785e-06
"ENSMUSG00000038092",-4.55030302554598,5.29237583111651,31.9064933280543,1.61775455980939e-08,2.17553322125224e-05
"ENSMUSG00000030364",-3.61529084676551,1.10579626787915,31.6935935367627,1.80516694422569e-08,2.26572520392914e-05
"ENSMUSG00000027397",1.29006103791406,4.39148388329522,31.4436078012176,2.05317427853037e-08,2.41594450886821e-05
"ENSMUSG00000025936",-2.870142988634,1.40193658257774,31.106356478099,2.44270166540774e-08,2.70522025027244e-05
"ENSMUSG00000037411",2.87965690585802,0.388819825127142,29.9710598301806,4.38542877567946e-08,4.58691486442873e-05
"ENSMUSG00000026944",-1.05666060661698,4.14081768054309,29.6447266266198,5.18936113916127e-08,4.90447154865637e-05
"ENSMUSG00000095186",5.7370090697438,-1.17719133865414,29.6370175184387,5.21004041924509e-08,4.90447154865637e-05
"ENSMUSG00000020715",-0.846429368985037,4.62087374180526,29.333231903731,6.09415685852463e-08,5.46355672264015e-05
"ENSMUSG00000096519",5.74640473984547,0.168158388552176,28.4228190091174,9.75091867407432e-08,7.98432293169558e-05
"ENSMUSG00000075014",5.63000826412337,2.49145579599817,28.2646867368502,1.05808758576132e-07,7.98432293169558e-05
"ENSMUSG00000095388",-2.85071877422558,3.06290306900855,28.260791448657,1.06021899475352e-07,7.98432293169558e-05
"ENSMUSG00000095143",-2.85071877444839,3.06290306900855,28.2607852118036,1.06022241085882e-07,7.98432293169558e-05
"ENSMUSG00000097312",5.56290664003822,2.20314762577905,28.0667807069028,1.17200434279182e-07,8.48666375451603e-05
"ENSMUSG00000075015",5.70155238367341,0.488901779008138,27.4604279651823,1.60341962352634e-07,0.000109885949804529
"ENSMUSG00000027171",2.53365669112137,-1.34312806810539,27.4235932070292,1.6342521880952e-07,0.000109885949804529
"ENSMUSG00000035621",0.925615744798966,4.0490400350817,27.3514181193248,1.69639991313511e-07,0.000110131452291706
"ENSMUSG00000053113",2.24196013487344,4.10663919339781,26.8683662637865,2.17794708416134e-07,0.000136680699178352
"ENSMUSG00000003032",1.69546808192532,0.397022024841096,26.6273164456842,2.46730551121095e-07,0.000145442535949598
"ENSMUSG00000096201",5.31116841128295,0.389694358507222,26.6235912035576,2.47206732373036e-07,0.000145442535949598
"ENSMUSG00000023031",-1.46922819350553,1.5644368399489,26.3938928290225,2.78419402515782e-07,0.000158842487611049
"ENSMUSG00000030849",-1.07923492637465,3.76711740848323,26.1796331444595,3.11086329054347e-07,0.000172259479914888
"ENSMUSG00000090817",-2.57785670690321,2.7076837966861,25.8067309939145,3.77370148023149e-07,0.000202992793623766
"ENSMUSG00000024335",0.824187199414184,5.58889687044078,25.7491608050238,3.88796035988857e-07,0.000203329526932283
"ENSMUSG00000030946",0.981691467152746,4.31993703045631,25.6273249994527,4.14133282576596e-07,0.000210726684082962
"ENSMUSG00000044948",1.18382309732969,1.26812972579382,25.2629277691728,5.00231538275498e-07,0.000247838399239811
"ENSMUSG00000091028",5.37395796320538,0.584157173377286,25.0565676910181,5.567280535276e-07,0.000268756899070875
"ENSMUSG00000034591",-1.87846651610005,4.46761446570362,24.7699507139227,6.45966992386922e-07,0.000296653742793382
"ENSMUSG00000095891",5.08495478404299,1.95886595992339,24.7697632487462,6.46029821773445e-07,0.000296653742793382
"ENSMUSG00000030096",-0.873900424428754,5.42045021737461,24.6196691210629,6.98352856754647e-07,0.000313044981764756
"ENSMUSG00000029771",-1.19335197809698,2.3918890340757,24.4895480852343,7.47140380096417e-07,0.000327125858978494
"ENSMUSG00000097554",1.07781486988453,5.34173692047929,24.4202916515599,7.74486283321164e-07,0.000331392119456535
"ENSMUSG00000053581",0.842104467560459,3.16892170884256,23.8746410158999,1.02817298393322e-06,0.000418622133995277
