"","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000034936",-2.94319653215839,2.90751857949046,269.177717775975,1.71444308718681e-60,3.22778200024661e-56
"ENSMUSG00000047822",3.20738436014169,4.88885186411042,118.559891811688,1.30746146041054e-27,1.23077884575747e-23
"ENSMUSG00000035356",2.11751262308288,2.35677119616988,111.828436558481,3.8960732603924e-26,2.44504570911359e-22
"ENSMUSG00000053113",4.98946044904912,4.10663919339781,109.497447728868,1.26267001622769e-25,5.94307209887969e-22
"ENSMUSG00000027398",3.97067336642986,1.18662516728807,103.970206247778,2.05381372359199e-24,7.73343019481328e-21
"ENSMUSG00000036390",4.18176202790518,0.953565803335335,86.9737598346265,1.09970590238067e-20,3.45069383735347e-17
"ENSMUSG00000020644",1.7513083342669,5.62679463366487,78.8475845898484,6.70914215933869e-19,1.80447170619814e-15
"ENSMUSG00000024014",2.00468833737772,2.90388640804451,78.3719180531016,8.53570007501652e-19,2.0087703164042e-15
"ENSMUSG00000074794",2.97931032706314,6.83804210737649,70.4785814918779,4.65290886614297e-17,9.73336835809707e-14
"ENSMUSG00000029380",5.26926547272725,4.49276284225267,59.6274644926736,1.14624319376258e-14,2.15803206089681e-11
"ENSMUSG00000015396",2.43345208371621,0.806951748148597,59.4235681469405,1.27137301494712e-14,2.1760127047645e-11
"ENSMUSG00000025195",-1.08178238529881,4.11542857808825,58.6565260454376,1.87744362424709e-14,2.94555259280833e-11
"ENSMUSG00000030762",-2.96966221997612,3.62345576418034,56.2350627488323,6.43045082525155e-14,9.31277674515469e-11
"ENSMUSG00000037797",-2.00040599759571,4.89223842210161,54.6893264928662,1.41170919104666e-13,1.89844635284539e-10
"ENSMUSG00000040891",1.28024595734178,5.67203684868417,54.1451320118025,1.86214638882726e-13,2.33724200416339e-10
"ENSMUSG00000009772",1.58919266109311,3.06156533675848,53.7900845191705,2.23095795509843e-13,2.62514033878988e-10
"ENSMUSG00000053581",1.23617214154399,3.16892170884256,51.921500846622,5.77644069979916e-13,6.39723817971288e-10
"ENSMUSG00000020108",-2.16058703209501,1.92333061151823,49.5948050667191,1.89013535299464e-12,1.96418867268831e-09
"ENSMUSG00000047492",1.46877770334487,4.91693937019142,49.5014639832808,1.98223746646188e-12,1.96418867268831e-09
"ENSMUSG00000019850",1.92664319913787,2.13831543538423,45.3839639988758,1.61954987228426e-11,1.52456327227479e-08
"ENSMUSG00000045312",-1.42417629325409,2.13214978198157,44.9397343622307,2.03192644737219e-11,1.82167043927029e-08
"ENSMUSG00000092274",1.85498258264987,6.24223346184898,44.7840645356229,2.20005933131007e-11,1.88275077411704e-08
"ENSMUSG00000002289",-1.77675080117968,5.3234796931989,44.4440605838156,2.61729806912212e-11,2.14242916292879e-08
"ENSMUSG00000037411",3.40237528812671,0.388819825127142,43.7787675422486,3.67672232090288e-11,2.88423546398494e-08
"ENSMUSG00000029657",1.75040501028745,4.29804186710866,42.5958144773013,6.73032478421751e-11,5.06847298849852e-08
"ENSMUSG00000038092",-5.29779056127898,5.29237583111651,40.0024902316539,2.53639300249834e-10,1.83664119453986e-07
"ENSMUSG00000048489",-2.71514851743849,2.80798448233188,39.8018064956119,2.81085001558813e-10,1.95999530531399e-07
"ENSMUSG00000032599",-1.20737149021734,3.20442605331587,39.2266083928351,3.77362321991528e-10,2.53735729861946e-07
"ENSMUSG00000112774",-2.22503847277219,0.758596776667657,38.6669641691393,5.02644857139331e-10,3.2632050777111e-07
"ENSMUSG00000026304",-1.13454737300399,2.41314076100546,38.5273380800221,5.39920666182202e-10,3.34659196519475e-07
"ENSMUSG00000101262",1.31494059919692,6.92754512985041,38.4875521632356,5.51040266218927e-10,3.34659196519475e-07
"ENSMUSG00000026944",-1.20620817445152,4.14081768054309,37.9894274011676,7.11290311090095e-10,4.11168661202389e-07
"ENSMUSG00000052837",2.74935397616544,4.60985911347869,37.9637939987617,7.2069718062776e-10,4.11168661202389e-07
"ENSMUSG00000009647",-1.05063419144295,2.64889983215255,37.7282084028976,8.13200837009117e-10,4.5029800465796e-07
"ENSMUSG00000083392",1.03032192562625,4.85118274905964,37.2578150824377,1.03499393145087e-09,5.56738021355013e-07
"ENSMUSG00000030064",-1.01940551960337,4.26717442191241,37.0377383235058,1.15864901461873e-09,5.934057073728e-07
"ENSMUSG00000100025",1.26122341639833,5.40525481598973,37.0250753690987,1.16619807578444e-09,5.934057073728e-07
"ENSMUSG00000020205",2.0289500242034,3.12476709308427,36.8329283661023,1.28698097579728e-09,6.37631337666719e-07
"ENSMUSG00000097554",1.32622235681002,5.34173692047929,36.6463253328828,1.41625736943735e-09,6.83689166522998e-07
"ENSMUSG00000030695",1.03332904582692,5.56538801884073,36.304715975306,1.68755020382107e-09,7.9420616634175e-07
"ENSMUSG00000039989",1.15862940073065,2.18309444649848,36.25679253113,1.72956141817665e-09,7.9420616634175e-07
"ENSMUSG00000079184",1.21274325523928,2.55023731892001,36.1530874596612,1.82409253031528e-09,8.17671192101089e-07
"ENSMUSG00000026614",-1.06896232800973,4.32171484534222,36.1062892976527,1.86842838504576e-09,8.18067469889687e-07
"ENSMUSG00000100033",1.29667296076276,7.04040884159904,35.9982543960209,1.97494376403873e-09,8.45051505580846e-07
"ENSMUSG00000040964",-1.21932595483303,3.05203901188384,35.5249537927641,2.51804014821924e-09,1.05349204156719e-06
"ENSMUSG00000025936",-3.10379761082653,1.40193658257774,35.1986021101294,2.97737189897554e-09,1.19622615120504e-06
"ENSMUSG00000053175",1.5870918214234,3.2489312617026,35.1927864282415,2.98627657654628e-09,1.19622615120504e-06
"ENSMUSG00000028410",1.10132731806987,7.15591795136256,35.1488035156007,3.0544902031128e-09,1.19806014695843e-06
"ENSMUSG00000032691",2.05381447166334,-0.334312693494694,35.0331048972664,3.24147268330685e-09,1.24545318793098e-06
"ENSMUSG00000050541",-1.58169968875943,3.4011889407109,34.8331984766109,3.59195973848856e-09,1.35251651993048e-06
"ENSMUSG00000022951",1.5932639872288,4.07782786509553,34.7293172180175,3.78882640796026e-09,1.38806462545304e-06
"ENSMUSG00000024423",1.41454800476359,2.90423732966064,34.7063340199116,3.83382166694419e-09,1.38806462545304e-06
"ENSMUSG00000078650",-2.8277668892371,6.81204970841612,33.9990492488498,5.5139008795156e-09,1.95868324261585e-06
"ENSMUSG00000022129",-2.80721560747049,0.0402157438134188,33.8013378734307,6.10368741212049e-09,2.12803931311097e-06
"ENSMUSG00000031523",-0.935838685460706,4.48747520553461,33.5676250218024,6.88288556575324e-09,2.32809817712418e-06
"ENSMUSG00000026576",1.42076556967001,4.01516040095703,33.5558118051378,6.92481531412088e-09,2.32809817712418e-06
"ENSMUSG00000037085",1.18600215403604,1.73014272624275,33.3133035459674,7.84441645491826e-09,2.59099699292537e-06
"ENSMUSG00000030847",1.37115741532226,3.96595457837016,33.2761411671783,7.99576401173106e-09,2.59545256980794e-06
"ENSMUSG00000037025",1.45075095444806,3.8777801763577,33.0957054656772,8.77322830133869e-09,2.79955202083565e-06
"ENSMUSG00000022528",1.97627522537344,1.98791813688367,32.7720341741061,1.03624987699014e-08,3.25157940568223e-06
"ENSMUSG00000047517",-14.0311258588948,3.06587226381888,32.3776309668577,1.2693932316416e-08,3.9178469462486e-06
