"","x"
"1","RNF43"
"2","C14orf93"
"3","ARHGEF9"
"4","CYB5RL"
"5","FIGN"
"6","ABHD6"
"7","ARHGEF40"
"8","CARF"
"9","HDHD3"
"10","BIVM"
"11","DHRS4-AS1"
"12","ACBD4"
"13","C2orf72"
"14","GABPB2"
"15","THAP8"
"16","HEXD"
"17","PPP1R3E"
"18","HPN-AS1"
"19","ZNF362"
"20","ADCK5"
"21","RECQL5"
"22","ZNF429"
"23","ZNF684"
"24","GOLGA2P5"
"25","MORN4"
"26","PARP10"
"27","TMEM175"
"28","LLGL2"
"29","ZNF444"
"30","TMEM42"
"31","ZMYM3"
"32","TMEM143"
"33","SUOX"
