"","logFC","logCPM","LR","PValue","FDR"
"ENSRNOG00000054834",-1.41525891668607,6.96856753530535,36.950846039245,1.21145115390025e-09,2.26650396383198e-05
"ENSRNOG00000039601",-1.442927584404,4.37746988920486,32.6078962682949,1.12755720644994e-08,8.65200835526031e-05
"ENSRNOG00000055225",-4.95263166162393,0.886798789755582,32.2049688244703,1.38735501981832e-08,8.65200835526031e-05
"ENSRNOG00000004560",-1.67956352053161,3.62519134378664,31.0616560976437,2.49960742661202e-08,0.000116912888361211
"ENSRNOG00000051257",-3.65378320033318,3.94136843589738,29.7452994100535,4.92699509705138e-08,0.000184358302541468
"ENSRNOG00000061154",-1.32444814859985,3.65138895324356,28.1663703254507,1.11322098993262e-07,0.000347120858344156
"ENSRNOG00000059551",-1.77621183007543,2.76227267609298,26.0186000229949,3.3814385150826e-07,0.000903761902552576
"ENSRNOG00000016429",-2.33829535837229,1.63569767669081,25.2371582927853,5.06959920841887e-07,0.00118558914487886
"ENSRNOG00000048230",-1.31022717965912,3.5305587271935,24.7672164315119,6.46884000758343e-07,0.00125104095458047
"ENSRNOG00000046231",-1.46294966770932,3.26279893305337,24.4854724285369,7.48722502706757e-07,0.00125104095458047
"ENSRNOG00000002863",-1.30603849625522,4.09809087744173,24.3658900380881,7.96668789349201e-07,0.00125104095458047
"ENSRNOG00000001777",-1.27684100778885,3.68127271449552,24.2185156858239,8.60014984845983e-07,0.00125104095458047
"ENSRNOG00000027505",-1.72249128953911,2.2848982057171,24.1978576515514,8.69289240982743e-07,0.00125104095458047
"ENSRNOG00000009339",-1.31979636464413,3.30981523055428,23.2794724820148,1.40087187921066e-06,0.00178802859582377
"ENSRNOG00000006476",-3.85921603634235,0.3853929024333,23.1498783672091,1.49852682923636e-06,0.00178802859582377
"ENSRNOG00000002303",-3.64415231011082,0.182388703938795,23.1110073695025,1.52912809520447e-06,0.00178802859582377
"ENSRNOG00000059734",-1.73830363800109,2.41783624671237,22.8481818533909,1.75315091619629e-06,0.00188868638648078
"ENSRNOG00000014370",-1.71213349399992,2.25581607863654,22.698039705633,1.89561154542285e-06,0.00188868638648078
"ENSRNOG00000014302",-2.69767406118255,1.55072401382256,22.6754152163467,1.91806303613955e-06,0.00188868638648078
"ENSRNOG00000012892",-1.16868732232102,3.83414103552483,22.4073332184946,2.20530384251048e-06,0.00206295147947643
"ENSRNOG00000012591",-2.80782916026752,1.61351821628853,22.1995646884144,2.45729504068388e-06,0.00208846645048076
"ENSRNOG00000010326",-1.5682924045863,2.94268912453138,22.1794121044754,2.48322387488076e-06,0.00208846645048076
"ENSRNOG00000027920",-2.34479902881984,1.26382279154543,22.1153639989513,2.5674663723907e-06,0.00208846645048076
"ENSRNOG00000017410",-1.4543899923742,3.27683901475967,21.998510263705,2.7286217393881e-06,0.0021270743384255
"ENSRNOG00000007061",-1.94194564252543,1.65527970101971,21.879751066,2.90280881846737e-06,0.00217234600738824
"ENSRNOG00000052688",-1.30090378731706,4.3311167227282,21.6904713157817,3.20378734210488e-06,0.00230537143782462
"ENSRNOG00000012759",-1.78725656536814,2.18613722663679,21.2175332290087,4.0999668868857e-06,0.00268593961381199
"ENSRNOG00000032884",-1.41293522551556,3.27475937821578,21.1344961937147,4.28151049559782e-06,0.00268593961381199
"ENSRNOG00000057141",-1.33174184691252,3.04485240606053,21.1074774661691,4.34230404161536e-06,0.00268593961381199
"ENSRNOG00000049843",-1.34092271318986,3.1453472570862,21.0930599148401,4.37509797314789e-06,0.00268593961381199
"ENSRNOG00000018790",-1.57433255353295,2.38171823811594,20.8738962927129,4.9053408982331e-06,0.00268593961381199
"ENSRNOG00000042971",-1.31270170130036,4.0014271983123,20.8657049657739,4.92636347198602e-06,0.00268593961381199
"ENSRNOG00000007057",-1.12914994540824,4.06170322929135,20.8579738023513,4.94628800060079e-06,0.00268593961381199
"ENSRNOG00000030016",-1.67926911281073,2.93732192403167,20.8462490365954,4.97665916519132e-06,0.00268593961381199
"ENSRNOG00000055570",-1.12439986312328,4.36020002084089,20.8250899309132,5.03194294591836e-06,0.00268593961381199
"ENSRNOG00000050134",-1.83854130745393,2.20993302507443,20.7404807085101,5.25923650472522e-06,0.00268593961381199
"ENSRNOG00000012110",-1.25760999931477,3.48307210881472,20.6634578763978,5.47509931341416e-06,0.00268593961381199
"ENSRNOG00000058870",-1.50732211529824,2.97557139556558,20.6350527958927,5.55693243131064e-06,0.00268593961381199
"ENSRNOG00000019057",-1.42689225933065,2.74176144066788,20.6206145356458,5.59899753801207e-06,0.00268593961381199
"ENSRNOG00000050831",-1.81671556130379,2.18565502883164,20.5146990166155,5.91750776206833e-06,0.00274932779257672
"ENSRNOG00000049955",-2.19334245818341,2.28213446945929,20.456533425768,6.10009632100764e-06,0.00274932779257672
"ENSRNOG00000031246",-2.99511215695368,0.764220338382682,20.4341089528699,6.17199034091732e-06,0.00274932779257672
"ENSRNOG00000049942",-1.69612355751716,2.35282160801034,20.3792433148008,6.35149924491065e-06,0.00276349300867519
"ENSRNOG00000011028",-1.50571590156304,2.83523451385792,20.295738097361,6.63482096825929e-06,0.00282115603398098
"ENSRNOG00000020685",-1.86246013120742,2.40179664368998,20.1888410753447,7.01610243924287e-06,0.00291698356746211
"ENSRNOG00000055790",-1.48062322528532,2.56630010403987,20.1356325250769,7.21400992278241e-06,0.00293406329663774
"ENSRNOG00000059013",-1.56724667292364,3.03980414976633,20.0552715282516,7.52358562520772e-06,0.00294582552148845
"ENSRNOG00000046276",-1.37084468077432,3.43930273872359,20.0465844418849,7.55783981139801e-06,0.00294582552148845
"ENSRNOG00000003183",-2.33586064872645,1.4468202448029,19.9514524925196,7.94335880671777e-06,0.00303290407989557
"ENSRNOG00000005206",-1.85083570637994,1.77003996621672,19.8707956372762,8.28564581504316e-06,0.00310032295107285
"ENSRNOG00000014253",-2.03608439079364,1.76549560539913,19.7577650829892,8.79038210399695e-06,0.00317415317848492
"ENSRNOG00000029659",-1.05327423283183,4.05910477874142,19.7508432136587,8.82227619227193e-06,0.00317415317848492
"ENSRNOG00000048975",-2.21246193707757,1.19410075278097,19.5408200192516,9.84727975994359e-06,0.00342436936687
"ENSRNOG00000032375",-1.51463782363022,2.37079469323579,19.5158095838859,9.9770521777516e-06,0.00342436936687
"ENSRNOG00000008169",-1.30919512891035,2.86320949511716,19.4986976140212,1.0066829610233e-05,0.00342436936687
"ENSRNOG00000031782",-1.5081786355463,2.82539977923787,19.24687210282,1.14858405203551e-05,0.00383729625527364
"ENSRNOG00000006784",-2.0936574523415,2.36852981766129,19.2130290278047,1.16912714597038e-05,0.00383740346911578
"ENSRNOG00000026065",-1.45100191144491,2.79814457286878,19.0845464564406,1.25053387493563e-05,0.00390267672291331
"ENSRNOG00000033942",-1.58081419632163,2.32338931223998,19.0648552547079,1.26350377737056e-05,0.00390267672291331
